index,Index,Label,unit,start,last,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU5711                       ,WPU5711                       ,"PPI Commodity data for Wholesale trade services-Machinery and equipment and parts and supplies wholesaling, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,102.3,106.6,109.5,111.1,111.4,116.1,118.6,122.8,127.4,126.4,138.257
WPU571102                     ,WPU571102                     ,"PPI Commodity data for Wholesale trade services-Parts and supplies for machinery and equipment wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,101.3,104.6,107.1,108.5,111.9,111.7,116.4,119.6,129.1,135.6,158.618
WPU57110201                   ,WPU57110201                   ,"PPI Commodity data for Wholesale trade services-Parts and supplies for machinery and equipment wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,101.3,104.6,107.1,108.5,111.9,111.7,116.4,119.6,129.1,135.6,158.618
WPU571103                     ,WPU571103                     ,"PPI Commodity data for Wholesale trade services-Machinery and vehicle wholesaling, not seasonally adjusted",Index base: 2019.05 = 100,2019-M05,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7,94.481
WPU57110301                   ,WPU57110301                   ,"PPI Commodity data for Wholesale trade services-Machinery and vehicle wholesaling, not seasonally adjusted",Index base: 2019.05 = 100,2019-M05,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7,94.481
WPU571104                     ,WPU571104                     ,"PPI Commodity data for Wholesale trade services-Professional and commercial equipment wholesaling, not seasonally adjusted",Index base: 2019.05 = 100,2019-M05,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6,96.477
WPU57110401                   ,WPU57110401                   ,"PPI Commodity data for Wholesale trade services-Professional and commercial equipment wholesaling, not seasonally adjusted",Index base: 2019.05 = 100,2019-M05,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6,96.477
WPU572                        ,WPU572                        ,"PPI Commodity data for Wholesale trade services-Furnishings wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5,73.5,77.6,82.1,90.4,89.1,93.4,95.2,96.8,98.5,101.8,113.522
WPU5721                       ,WPU5721                       ,"PPI Commodity data for Wholesale trade services-Furnishings wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5,73.5,77.6,82.1,90.4,89.1,93.4,95.2,96.8,98.5,101.8,113.522
WPU572101                     ,WPU572101                     ,"PPI Commodity data for Wholesale trade services-Furnishings wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5,73.5,77.6,82.1,90.4,89.1,93.4,95.2,96.8,98.5,101.8,113.522
WPU57210101                   ,WPU57210101                   ,"PPI Commodity data for Wholesale trade services-Furnishings wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5,73.5,77.6,82.1,90.4,89.1,93.4,95.2,96.8,98.5,101.8,113.522
WPU573                        ,WPU573                        ,"PPI Commodity data for Wholesale trade services-Building materials, paint, and hardware wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,98.7,96.6,91.3,88.8,90.5,94.8,94.8,97.2,99.7,103.7,119.054
WPU5731                       ,WPU5731                       ,"PPI Commodity data for Wholesale trade services-Building materials, paint, and hardware wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,98.7,96.6,91.3,88.8,90.5,94.8,94.8,97.2,99.7,103.7,119.054
WPU573101                     ,WPU573101                     ,"PPI Commodity data for Wholesale trade services-Building materials, paint, and hardware wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,98.7,96.6,91.3,88.8,90.5,94.8,94.8,97.2,99.7,103.7,119.054
WPU57310101                   ,WPU57310101                   ,"PPI Commodity data for Wholesale trade services-Building materials, paint, and hardware wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,98.7,96.6,91.3,88.8,90.5,94.8,94.8,97.2,99.7,103.7,119.054
WPU574                        ,WPU574                        ,"PPI Commodity data for Wholesale trade services-Metals, minerals, and ores wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.3,112.0,128.6,138.3,135.4,143.0,138.4,136.0,162.7,162.1,170.7,279.606
WPU5741                       ,WPU5741                       ,"PPI Commodity data for Wholesale trade services-Metals, minerals, and ores wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.3,112.0,128.6,138.3,135.4,143.0,138.4,136.0,162.7,162.1,170.7,279.606
WPU574101                     ,WPU574101                     ,"PPI Commodity data for Wholesale trade services-Metals, minerals, and ores wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.3,112.0,128.6,138.3,135.4,143.0,138.4,136.0,162.7,162.1,170.7,279.606
WPU57410101                   ,WPU57410101                   ,"PPI Commodity data for Wholesale trade services-Metals, minerals, and ores wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.3,112.0,128.6,138.3,135.4,143.0,138.4,136.0,162.7,162.1,170.7,279.606
WPU575                        ,WPU575                        ,"PPI Commodity data for Wholesale trade services-Chemicals and allied products wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,101.8,102.6,107.0,112.5,112.6,101.3,102.7,105.1,111.6,116.2,118.153
WPU5751                       ,WPU5751                       ,"PPI Commodity data for Wholesale trade services-Chemicals and allied products wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,101.8,102.6,107.0,112.5,112.6,101.3,102.7,105.1,111.6,116.2,118.153
WPU575101                     ,WPU575101                     ,"PPI Commodity data for Wholesale trade services-Chemicals and allied products wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,101.8,102.6,107.0,112.5,112.6,101.3,102.7,105.1,111.6,116.2,118.153
WPU57510101                   ,WPU57510101                   ,"PPI Commodity data for Wholesale trade services-Chemicals and allied products wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,101.8,102.6,107.0,112.5,112.6,101.3,102.7,105.1,111.6,116.2,118.153
WPU576                        ,WPU576                        ,"PPI Commodity data for Wholesale trade services-Paper and plastics products wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,95.6,105.6,110.1,113.8,118.6,117.1,124.5,132.4,135.5,142.2,159.335
WPU5761                       ,WPU5761                       ,"PPI Commodity data for Wholesale trade services-Paper and plastics products wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,95.6,105.6,110.1,113.8,118.6,117.1,124.5,132.4,135.5,142.2,159.335
WPU576101                     ,WPU576101                     ,"PPI Commodity data for Wholesale trade services-Paper and plastics products wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,95.6,105.6,110.1,113.8,118.6,117.1,124.5,132.4,135.5,142.2,159.335
WPU57610101                   ,WPU57610101                   ,"PPI Commodity data for Wholesale trade services-Paper and plastics products wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,95.6,105.6,110.1,113.8,118.6,117.1,124.5,132.4,135.5,142.2,159.335
WPU577                        ,WPU577                        ,"PPI Commodity data for Wholesale trade services-Apparel wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,83.4,95.8,115.2,116.4,117.9,117.6,117.5,119.1,121.6,122.1,116.847
WPU5771                       ,WPU5771                       ,"PPI Commodity data for Wholesale trade services-Apparel wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,83.4,95.8,115.2,116.4,117.9,117.6,117.5,119.1,121.6,122.1,116.847
WPU577101                     ,WPU577101                     ,"PPI Commodity data for Wholesale trade services-Apparel wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,83.4,95.8,115.2,116.4,117.9,117.6,117.5,119.1,121.6,122.1,116.847
WPU57710101                   ,WPU57710101                   ,"PPI Commodity data for Wholesale trade services-Apparel wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,83.4,95.8,115.2,116.4,117.9,117.6,117.5,119.1,121.6,122.1,116.847
WPU578                        ,WPU578                        ,"PPI Commodity data for Wholesale trade services-Food and alcohol wholesaling, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,109.7,108.2,98.5,99.9,105.2,106.5,107.3,110.0,114.6,116.2,119.596
WPU5781                       ,WPU5781                       ,"PPI Commodity data for Wholesale trade services-Food and alcohol wholesaling, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,109.7,108.2,98.5,99.9,105.2,106.5,107.3,110.0,114.6,116.2,119.596
WPU578101                     ,WPU578101                     ,"PPI Commodity data for Wholesale trade services-Food wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,109.7,106.5,96.1,97.5,102.8,104.2,104.8,108.2,113.5,114.4,117.347
WPU57810101                   ,WPU57810101                   ,"PPI Commodity data for Wholesale trade services-Food wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,109.7,106.5,96.1,97.5,102.8,104.2,104.8,108.2,113.5,114.4,117.347
WPU578102                     ,WPU578102                     ,"PPI Commodity data for Wholesale trade services-Alcohol wholesaling, not seasonally adjusted",Index base: 2009.02 = 100,2009-M02,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,105.6,109.2,111.8,112.2,114.9,115.5,117.7,117.8,119.9,124.4,129.759
WPU57810201                   ,WPU57810201                   ,"PPI Commodity data for Wholesale trade services-Alcohol wholesaling, not seasonally adjusted",Index base: 2009.02 = 100,2009-M02,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,105.6,109.2,111.8,112.2,114.9,115.5,117.7,117.8,119.9,124.4,129.759
WPU579                        ,WPU579                        ,"PPI Commodity data for Wholesale trade services-Other commodities wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,105.0,106.9,104.8,107.1,107.4,107.6,117.5,116.8,119.3,122.1,128.126
WPU5791                       ,WPU5791                       ,"PPI Commodity data for Wholesale trade services-Other commodities wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,105.0,106.9,104.8,107.1,107.4,107.6,117.5,116.8,119.3,122.1,128.126
WPU579101                     ,WPU579101                     ,"PPI Commodity data for Wholesale trade services-Other commodities wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,105.0,106.9,104.8,107.1,107.4,107.6,117.5,116.8,119.3,122.1,128.126
WPU57910101                   ,WPU57910101                   ,"PPI Commodity data for Wholesale trade services-Other commodities wholesaling, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,105.0,106.9,104.8,107.1,107.4,107.6,117.5,116.8,119.3,122.1,128.126
WPU58                         ,WPU58                         ,"PPI Commodity data for Retail trade services, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,105.3,107.8,109.8,111.4,113.5,114.3,114.9,116.5,118.8,123.8,136.443
WPU581                        ,WPU581                        ,"PPI Commodity data for Retail trade services-Food and alcohol retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,107.5,112.6,115.1,120.1,126.4,129.5,129.9,131.9,134.7,136.7,139.029
WPU5811                       ,WPU5811                       ,"PPI Commodity data for Retail trade services-Food and alcohol retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,107.5,112.6,115.1,120.1,126.4,129.5,129.9,131.9,134.7,136.7,139.029
WPU581102                     ,WPU581102                     ,"PPI Commodity data for Retail trade services-Food retailing, not seasonally adjusted",Index base: 2015.09 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3,85.1,89.2,91.1,95.1,100.2,103.0,103.0,104.8,107.0,108.5,110.387
WPU58110201                   ,WPU58110201                   ,"PPI Commodity data for Retail trade services-Food retailing, not seasonally adjusted",Index base: 2015.09 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3,85.1,89.2,91.1,95.1,100.2,103.0,103.0,104.8,107.0,108.5,110.387
WPU581103                     ,WPU581103                     ,"PPI Commodity data for Retail trade services-Alcohol retailing, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,101.9,103.6,105.6,107.5,109.068
WPU58110301                   ,WPU58110301                   ,"PPI Commodity data for Retail trade services-Alcohol retailing, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,101.9,103.6,105.6,107.5,109.068
WPU582                        ,WPU582                        ,"PPI Commodity data for Retail trade services-Health and beauty care retailing, including optical goods, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,110.3,116.8,121.0,121.1,118.9,119.1,117.4,119.5,123.6,126.0,130.332
WPU5821                       ,WPU5821                       ,"PPI Commodity data for Retail trade services-Health and beauty care retailing, including optical goods, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,110.3,116.8,121.0,121.1,118.9,119.1,117.4,119.5,123.6,126.0,130.332
WPU582101                     ,WPU582101                     ,"PPI Commodity data for Retail trade services-Health and beauty care retailing, including optical goods, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,110.3,116.8,121.0,121.1,118.9,119.1,117.4,119.5,123.6,126.0,130.332
WPU58210101                   ,WPU58210101                   ,"PPI Commodity data for Retail trade services-Health and beauty care retailing, including optical goods, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,110.3,116.8,121.0,121.1,118.9,119.1,117.4,119.5,123.6,126.0,130.332
WPU583                        ,WPU583                        ,"PPI Commodity data for Retail trade services-Apparel, jewelry, footwear, and accessories retailing, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,108.3,112.9,111.7,111.2,113.9,114.0,113.5,112.2,112.8,107.7,118.381
WPU5831                       ,WPU5831                       ,"PPI Commodity data for Retail trade services-Apparel, jewelry, footwear, and accessories retailing, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,108.3,112.9,111.7,111.2,113.9,114.0,113.5,112.2,112.8,107.7,118.381
WPU583101                     ,WPU583101                     ,"PPI Commodity data for Retail trade services-Apparel, footwear, and accessories retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,106.7,111.5,109.7,108.2,111.4,110.4,109.6,108.0,109.0,103.3,114.843
WPU58310101                   ,WPU58310101                   ,"PPI Commodity data for Retail trade services-Apparel, footwear, and accessories retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,106.7,111.5,109.7,108.2,111.4,110.4,109.6,108.0,109.0,103.3,114.843
WPU583102                     ,WPU583102                     ,"PPI Commodity data for Retail trade services-Jewelry retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,105.0,108.9,111.4,115.7,115.5,120.7,122.1,122.9,121.1,120.2,124.856
WPU58310201                   ,WPU58310201                   ,"PPI Commodity data for Retail trade services-Jewelry retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,105.0,108.9,111.4,115.7,115.5,120.7,122.1,122.9,121.1,120.2,124.856
WPU584                        ,WPU584                        ,"PPI Commodity data for Retail trade services-Computer hardware, software, and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,86.0,89.1,89.9,90.1,97.2,96.6,92.9,93.2,95.6,98.3,96.081
WPU5841                       ,WPU5841                       ,"PPI Commodity data for Retail trade services-Computer hardware, software, and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,86.0,89.1,89.9,90.1,97.2,96.6,92.9,93.2,95.6,98.3,96.081
WPU584101                     ,WPU584101                     ,"PPI Commodity data for Retail trade services-Computer hardware, software, and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,86.0,89.1,89.9,90.1,97.2,96.6,92.9,93.2,95.6,98.3,96.081
WPU58410101                   ,WPU58410101                   ,"PPI Commodity data for Retail trade services-Computer hardware, software, and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,86.0,89.1,89.9,90.1,97.2,96.6,92.9,93.2,95.6,98.3,96.081
WPU585                        ,WPU585                        ,"PPI Commodity data for Retail trade services-TV, video, and photographic equipment and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,80.7,70.5,79.3,76.3,67.9,49.9,66.8,62.7,55.6,58.5,68.456
WPU5851                       ,WPU5851                       ,"PPI Commodity data for Retail trade services-TV, video, and photographic equipment and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,80.7,70.5,79.3,76.3,67.9,49.9,66.8,62.7,55.6,58.5,68.456
WPU585101                     ,WPU585101                     ,"PPI Commodity data for Retail trade services-TV, video, and photographic equipment and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,80.7,70.5,79.3,76.3,67.9,49.9,66.8,62.7,55.6,58.5,68.456
WPU58510101                   ,WPU58510101                   ,"PPI Commodity data for Retail trade services-TV, video, and photographic equipment and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,80.7,70.5,79.3,76.3,67.9,49.9,66.8,62.7,55.6,58.5,68.456
WPU586                        ,WPU586                        ,"PPI Commodity data for Retail trade services-Automobiles and automobile parts retailing, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9,110.4,106.8,102.7,103.4,101.2,95.8,94.4,94.7,95.4,105.2,158.084
WPU5861                       ,WPU5861                       ,"PPI Commodity data for Retail trade services-Automobiles and automobile parts retailing, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9,110.4,106.8,102.7,103.4,101.2,95.8,94.4,94.7,95.4,105.2,158.084
WPU586101                     ,WPU586101                     ,"PPI Commodity data for Retail trade services-Automobile retailing (Partial), not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.2,112.9,107.4,99.2,99.8,97.1,85.3,80.4,79.8,77.4,93.2,176.247
WPU58610101                   ,WPU58610101                   ,"PPI Commodity data for Retail trade services-Automobile retailing (Partial), not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.2,112.9,107.4,99.2,99.8,97.1,85.3,80.4,79.8,77.4,93.2,176.247
WPU586102                     ,WPU586102                     ,"PPI Commodity data for Retail trade services-Automotive parts, including tires, retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,102.7,103.6,108.2,109.3,107.4,107.4,108.8,109.0,113.8,115.3,125.697
WPU58610201                   ,WPU58610201                   ,"PPI Commodity data for Retail trade services-Automotive parts, including tires, retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,102.7,103.6,108.2,109.3,107.4,107.4,108.8,109.0,113.8,115.3,125.697
WPU588                        ,WPU588                        ,"PPI Commodity data for Retail trade services-RVs, trailers, and campers retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,108.7,110.4,111.3,117.2,116.1,110.8,103.2,104.8,106.3,129.3,191.9
WPU5881                       ,WPU5881                       ,"PPI Commodity data for Retail trade services-RVs, trailers, and campers retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,108.7,110.4,111.3,117.2,116.1,110.8,103.2,104.8,106.3,129.3,191.9
WPU588101                     ,WPU588101                     ,"PPI Commodity data for Retail trade services-RVs, trailers, and campers retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,108.7,110.4,111.3,117.2,116.1,110.8,103.2,104.8,106.3,129.3,191.9
WPU58810101                   ,WPU58810101                   ,"PPI Commodity data for Retail trade services-RVs, trailers, and campers retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,108.7,110.4,111.3,117.2,116.1,110.8,103.2,104.8,106.3,129.3,191.9
WPU589                        ,WPU589                        ,"PPI Commodity data for Retail trade services-Sporting goods, including boats, retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,96.8,100.6,104.1,109.6,108.9,112.2,112.6,113.2,114.2,116.5,124.412
WPU5891                       ,WPU5891                       ,"PPI Commodity data for Retail trade services-Sporting goods, including boats, retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,96.8,100.6,104.1,109.6,108.9,112.2,112.6,113.2,114.2,116.5,124.412
WPU589101                     ,WPU589101                     ,"PPI Commodity data for Retail trade services-Sporting goods, including boats, retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,96.8,100.6,104.1,109.6,108.9,112.2,112.6,113.2,114.2,116.5,124.412
WPU58910101                   ,WPU58910101                   ,"PPI Commodity data for Retail trade services-Sporting goods, including boats, retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,96.8,100.6,104.1,109.6,108.9,112.2,112.6,113.2,114.2,116.5,124.412
WPU58A                        ,WPU58A                        ,"PPI Commodity data for Retail trade services-Lawn, garden, and farm equipment and supplies retailing, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,95.2,103.6,100.4,100.7,104.1,104.9,105.6,106.6,109.1,112.5,122.438
