index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WPU06790303                   ,WPU06790303                   ,"PPI Commodity data for Chemicals and allied products-Nitrogen, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.2,100.6,,102.8,100.3,100.9,101.8,,,,,,106.4,107.8,97.3,96.4,98.0,98.2,99.6,102.8,104.7,105.4,106.5,117.3,121.8,129.3,132.7,133.5,142.0,150.3,154.9,154.2,159.2,162.9,165.4,173.1,,207.9
WPU06790304                   ,WPU06790304                   ,"PPI Commodity data for Chemicals and allied products-Oxygen, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.5,101.9,115.5,115.5,114.3,113.3,132.3,,,,,,168.3,180.6,173.1,168.3,169.3,170.5,172.6,165.5,169.1,186.7,196.4,216.1,224.1,236.8,239.8,231.1,242.6,246.1,255.9,257.2,253.7,262.9,282.9,293.1,311.3,315.6
WPU06790309                   ,WPU06790309                   ,"PPI Commodity data for Chemicals and allied products-Argon and hydrogen, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,98.1,100.3,102.3,106.4,107.8,102.9,105.6,106.4,91.5,86.6
WPU06790312                   ,WPU06790312                   ,"PPI Commodity data for Chemicals and allied products-Other industrial gases (including fluorocarbon and acetylene), not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,118.4,117.3,121.6,134.5,134.6,149.9,166.3,174.4,219.4,208.1
WPU067904                     ,WPU067904                     ,"PPI Commodity data for Chemicals and allied products-Adhesives and sealants, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,103.7,103.1,105.1,113.4,121.5,121.7,126.8,127.7,131.2,135.7,144.1,145.7,148.5,151.4,151.8,153.6,158.7,159.2,160.6,164.5,174.9,188.8,195.6,210.1,222.2,224.7,238.4,243.4,247.8,250.8,250.2,249.5,253.1,260.1,266.9,269.9
WPU06790401                   ,WPU06790401                   ,"PPI Commodity data for Chemicals and allied products-Natural base glues and adhesives, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2010-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,106.1,109.5,110.7,115.8,121.1,119.4,118.8,121.8,123.1,123.8,131.6,143.3,155.5,157.6,159.8,162.1,167.4,167.5,168.9,182.9,205.7,211.8,215.7,229.9,234.6,,,,,,,,,,,
WPU06790402                   ,WPU06790402                   ,"PPI Commodity data for Chemicals and allied products-Synthetic resin and rubber adhesives, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,103.0,100.5,102.8,113.4,122.6,121.5,125.6,126.5,130.9,136.5,146.5,147.2,150.1,153.1,153.5,155.5,161.8,162.3,164.2,167.7,176.8,192.7,200.9,216.6,230.5,232.8,249.2,254.9,259.0,262.7,260.7,257.9,261.7,267.8,273.6,274.9
WPU067904021                  ,WPU067904021                  ,"PPI Commodity data for Chemicals and allied products-Epoxy adhesives, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.2,120.5,122.0
WPU067904026                  ,WPU067904026                  ,"PPI Commodity data for Chemicals and allied products-Other synthetic resin and rubber adhesives, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,101.0,101.4
WPU06790407                   ,WPU06790407                   ,"PPI Commodity data for Chemicals and allied products-Structural sealants (load bearing), not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.6,100.3
WPU0679040A                   ,WPU0679040A                   ,"PPI Commodity data for Chemicals and allied products-Nonstructural caulking compounds and sealants, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,102.9,104.2,105.5,107.5,109.4,115.4,120.8,124.7
WPU067905                     ,WPU067905                     ,"PPI Commodity data for Chemicals and allied products-Surface active agents, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,103.2,103.6,104.9,117.1,126.6,131.6,136.2,136.9,139.2,141.1,146.9,152.7,155.4,156.3,152.8,154.6,158.2,156.1,157.8,164.0,182.6,191.2,196.8,224.2,221.0,217.3,243.4,251.7,247.2,258.6,258.3,259.9,277.5,286.0,273.6,266.9
WPU06790501                   ,WPU06790501                   ,"PPI Commodity data for Chemicals and allied products-Textile and leather assistants and finishes, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,102.1,103.6,103.3,107.1,115.3,118.1,123.9,125.0,125.6,127.2,129.7,134.3,135.7,135.9,133.2,132.0,130.8,129.5,128.2,128.8,140.0,147.4,149.7,162.6,169.9,168.9,177.1,182.2,186.4,185.9,189.4,191.7,199.8,201.0,200.5,194.8
WPU06790502                   ,WPU06790502                   ,"PPI Commodity data for Chemicals and allied products-Surfactants (bulk surface active agents), not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,103.7,103.6,104.9,118.0,127.6,132.9,137.3,138.0,140.4,142.4,148.5,154.6,157.4,158.6,154.9,157.3,161.6,159.4,161.6,168.5,188.0,196.7,205.0,240.5,228.5,223.1,260.6,271.8,265.8,279.3,278.5,280.0,299.8,309.8,294.5,287.4
WPU067906                     ,WPU067906                     ,"PPI Commodity data for Chemicals and allied products-Gum and wood chemicals, including wood distillation products, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,91.2,101.0,105.0,107.5,105.1,110.1,113.2,117.0,120.4,124.5,125.1,132.3,140.6,142.6,147.0,153.4,156.2,155.9,154.2,165.4,194.6,225.6,244.1,234.4,257.2,352.0,377.3,401.2,402.8,402.1,400.7,400.1,400.9,404.2,396.0
WPU06790607                   ,WPU06790607                   ,"PPI Commodity data for Chemicals and allied products-Gum and wood chemicals, including wood distillation products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,108.0,127.1,147.3,159.4,153.0,167.9,229.8,246.4,262.0,263.0,262.5,261.6,261.2,261.7,263.9,258.5
WPU067909                     ,WPU067909                     ,"PPI Commodity data for Chemicals and allied products-Other miscellaneous chemical products, not seasonally adjusted",Index base: 1982 = 100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,31.2,31.7,35.0,35.7,36.5,39.1,56.4,67.6,65.2,64.0,64.4,65.0,77.4,92.8,100.0,98.9,97.6,95.7,93.7,94.4,99.3,104.1,106.8,110.6,111.4,113.5,116.1,121.7,122.8,124.1,125.0,124.4,126.1,128.9,129.2,131.7,135.1,146.9,157.2,162.8,180.4,187.3,188.7,199.5,206.1,207.0,206.7,204.0,204.8,207.5,213.1,215.4,214.2
WPU06790904                   ,WPU06790904                   ,"PPI Commodity data for Chemicals and allied products-Salt, evaporated and solar, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2017-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,97.1,98.0,100.3,104.2,108.9,113.2,114.9,116.0,116.4,118.3,120.0,120.4,120.8,120.8,123.8,128.4,133.0,136.4,142.1,157.8,155.2,160.3,167.6,167.8,166.6,167.7,165.7,173.7,183.3,190.0,,,,
WPU06790918                   ,WPU06790918                   ,"PPI Commodity data for Chemicals and allied products-Carbon black, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,96.7,83.6,85.5,82.3,79.9,84.5,81.0,83.2,97.8,102.6,115.3,116.9,116.9,114.6,111.4,127.4,133.9,128.3,146.6,149.0,174.4,217.0,208.7,270.6,260.0,285.2,314.3,357.9,371.3,356.6,283.1,278.7,305.6,352.9,372.8,350.8
WPU06790919                   ,WPU06790919                   ,"PPI Commodity data for Chemicals and allied products-Printing ink, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,107.2,109.3,110.9,114.6,120.2,127.1,127.3,127.8,129.0,135.5,138.1,136.2,136.5,135.5,135.8,138.5,137.8,135.5,133.7,137.8,143.6,153.1,166.1,174.1,173.4,182.8,189.7,193.6,195.0,201.8,208.7,210.9,214.0,217.1,217.8
WPU067909191                  ,WPU067909191                  ,"PPI Commodity data for Chemicals and allied products-Letterpress printing inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2017-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,99.5,99.5,99.5,99.5,,,,
WPU067909192                  ,WPU067909192                  ,"PPI Commodity data for Chemicals and allied products-Gravure printing inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,102.8,102.8,102.7,102.7,102.9,103.1,103.3,103.2
WPU067909193                  ,WPU067909193                  ,"PPI Commodity data for Chemicals and allied products-Lithographic and offset inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,102.0,102.4,102.6,102.9,103.6,104.1,104.5,104.6
WPU0679091931                 ,WPU0679091931                 ,"PPI Commodity data for Chemicals and allied products-News and nonheat web offset printing inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,102.9,103.2,103.2,103.2,,104.1,104.1,104.1
WPU0679091932                 ,WPU0679091932                 ,"PPI Commodity data for Chemicals and allied products-Publication and commercial web inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.5,101.9,102.1,102.4,102.6,103.0,103.1,103.3
WPU0679091933                 ,WPU0679091933                 ,"PPI Commodity data for Chemicals and allied products-Sheet-fed general inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.9,102.1,102.9,103.6,104.6,106.4,107.1,107.0
WPU0679091934                 ,WPU0679091934                 ,"PPI Commodity data for Chemicals and allied products-Sheet-fed packaging inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,103.0,102.2,102.5,102.9,103.5,104.8,105.7,106.1
WPU067909194                  ,WPU067909194                  ,"PPI Commodity data for Chemicals and allied products-Flexographic printing inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,103.3,103.4,104.1,103.8,103.3,104.2,106.8,108.5
WPU067909195                  ,WPU067909195                  ,"PPI Commodity data for Chemicals and allied products-Nonimpact/digital inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,106.3,108.3,128.7,151.8,157.8,163.0,166.7,166.6
WPU067909196                  ,WPU067909196                  ,"PPI Commodity data for Chemicals and allied products-All other printing inks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,100.1,102.3,103.2,103.3,103.2,103.0,103.8,104.6
WPU06790961                   ,WPU06790961                   ,"PPI Commodity data for Chemicals and allied products-Water-treating compounds, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,102.6,105.1,106.9,108.7,114.1,117.7,119.4,121.1,124.1,127.3,129.7,133.2,134.7,139.3,140.7,138.0,140.0,143.7,168.9,166.2,164.8,178.1,184.9,184.9,196.3,184.4,183.7,182.1,173.8,160.8,163.6,174.2,175.4,168.1
WPU06790991                   ,WPU06790991                   ,"PPI Commodity data for Chemicals and allied products-Automotive chemicals, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,108.4,119.3,107.8,104.6,101.3,99.1,98.9,100.0,100.5,100.9
WPU06790999                   ,WPU06790999                   ,"PPI Commodity data for Chemicals and allied products-Other chemical preparations, n.e.c., not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,100.2,105.7,112.5,121.6,127.0,127.2,129.3,130.6,133.9,136.4,139.1,138.9,139.1,139.5,143.5,145.9,148.7,155.7,168.7,183.3,194.0,214.4,221.6,221.2,231.9,237.8,238.4,239.4,241.6,245.3,248.2,250.7,251.8,250.4
