index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU11720199                   ,WDU11720199                   ,"PPI Commodity data for Machinery and equipment-Parts, various, for integrating meters, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,47.0,50.3,57.4,64.3,64.4,65.3,70.7,80.1,88.3,100.0,119.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU117202                     ,WDU117202                     ,"PPI Commodity data for Machinery and equipment-Electronic (indirect meas.) instr., not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1983-M13,,,,,,,,,,,,,,,,,,,,,53.6,54.1,54.9,55.2,55.0,56.4,56.1,59.7,67.7,72.6,74.4,78.8,84.0,90.7,95.4,100.0,104.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720241                   ,WDU11720241                   ,"PPI Commodity data for Machinery and equipment-Digital voltmeter, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1980-M04,,,,,,,,,,,,,,,,,,,,,100.0,92.0,93.5,,,,,,,,,,146.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720242                   ,WDU11720242                   ,"PPI Commodity data for Machinery and equipment-Oscilloscope, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1980-M06,,,,,,,,,,,,,,,,,,,,,49.9,51.8,53.6,55.9,53.8,56.3,53.2,55.0,,,74.6,78.1,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720243                   ,WDU11720243                   ,"PPI Commodity data for Machinery and equipment-Analog voltmeter, electronic, not seasonally adjusted, discontinued",Index base: 1971.12 = 100,1971-M12,1980-M04,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,99.6,106.9,120.0,126.5,150.8,168.3,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720244                   ,WDU11720244                   ,"PPI Commodity data for Machinery and equipment-Volt-ohm-milliammeter, portable, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1983-M13,,,,,,,,,,,,,,,,,,,,,42.0,44.5,44.9,46.7,49.2,50.2,51.1,53.3,55.1,60.1,65.5,70.3,76.7,84.5,92.4,100.0,103.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720245                   ,WDU11720245                   ,"PPI Commodity data for Machinery and equipment-Semiconductor tester parametric, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1983-M11,,,,,,,,,,,,,,,,,,,,,110.7,110.7,110.7,,,99.7,97.7,108.9,123.7,119.6,87.3,85.7,87.6,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720246                   ,WDU11720246                   ,"PPI Commodity data for Machinery and equipment-Combination and group test sets, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,,58.2,60.4,64.0,72.2,76.5,76.5,79.9,85.1,88.1,92.1,100.0,109.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720247                   ,WDU11720247                   ,"PPI Commodity data for Machinery and equipment-Signal generator, microwave, not seasonally adjusted, discontinued",Index base: 1982 = 100,1970-M01,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,45.1,49.2,52.1,52.6,59.9,68.6,75.1,78.0,82.8,84.4,87.0,92.4,100.0,108.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720248                   ,WDU11720248                   ,"PPI Commodity data for Machinery and equipment-Signal generator, audio, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,49.5,51.8,55.9,60.9,64.7,71.6,75.3,82.5,89.0,100.0,107.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720249                   ,WDU11720249                   ,"PPI Commodity data for Machinery and equipment-Signal generator, RF, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1979-M09,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,52.9,59.1,68.0,71.9,72.5,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720263                   ,WDU11720263                   ,"PPI Commodity data for Machinery and equipment-Frequency meter, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1980-M07,,,,,,,,,,,,,,,,,,,,,,,,,,63.1,63.7,70.5,78.4,80.1,82.7,90.6,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720267                   ,WDU11720267                   ,"PPI Commodity data for Machinery and equipment-Field strength instruments, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,,50.3,50.6,52.2,55.3,59.1,63.8,67.8,74.9,82.6,92.9,100.0,106.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11720271                   ,WDU11720271                   ,"PPI Commodity data for Machinery and equipment-Oscillographic recorder, stylus type, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,,51.4,51.7,55.0,61.8,66.4,70.3,73.0,77.7,86.1,93.4,100.0,114.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU117204                     ,WDU117204                     ,"PPI Commodity data for Machinery and equipment-Integrating instruments, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1985-M03,2005-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,105.2,103.6,105.1,105.0,108.5,112.3,108.9,105.6,103.5,102.8,104.9,105.7,103.2,101.0,102.6,103.7,103.1,103.1,103.4,,,,,,,,,,,,,,,
WDU11720401                   ,WDU11720401                   ,"PPI Commodity data for Machinery and equipment-Integrating instruments, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1985-M06,2005-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,103.6,105.1,105.0,108.5,112.3,108.9,105.6,103.5,102.8,104.9,105.7,103.2,101.0,102.6,103.7,103.1,103.1,103.4,,,,,,,,,,,,,,,
WDU117206                     ,WDU117206                     ,"PPI Commodity data for Machinery and equipment-Indicating and recording instruments, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2006-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,99.8,100.6,101.8,102.4,109.6,117.1,122.0,126.5,129.4,131.3,136.4,139.1,142.8,142.6,142.2,143.5,151.6,151.7,148.6,151.1,156.8,,,,,,,,,,,,,,
WDU11720601                   ,WDU11720601                   ,"PPI Commodity data for Machinery and equipment-Indicating and recording instruments, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2006-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,99.8,100.6,101.8,102.4,109.6,117.1,122.0,126.5,129.4,131.3,136.4,139.1,142.8,142.6,142.2,143.5,151.6,151.7,148.6,151.1,156.8,,,,,,,,,,,,,,
WDU117301                     ,WDU117301                     ,"PPI Commodity data for Machinery and equipment-Electric motors, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,30.0,30.2,30.0,31.3,36.4,35.9,36.2,36.2,35.7,37.7,39.9,40.3,39.4,38.3,37.0,35.8,35.4,33.3,31.7,32.4,33.7,34.3,36.0,38.7,39.2,39.9,42.0,49.0,56.3,60.6,65.0,69.9,77.3,85.1,94.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730101                   ,WDU11730101                   ,"PPI Commodity data for Machinery and equipment-Fractional hp., d.c., 1/2 hp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,16.1,15.8,15.7,18.0,21.7,21.7,22.2,22.5,22.8,25.6,27.4,27.4,27.4,28.4,28.5,28.5,29.3,30.0,30.0,31.0,35.3,36.5,39.2,42.0,42.8,43.7,45.7,51.1,58.5,,,74.4,80.0,89.4,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730104                   ,WDU11730104                   ,"PPI Commodity data for Machinery and equipment-Fractional h.p., a.c., 1/20 - 1/5 h. p, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1983-M01,,,,,,,,,,,,,,,,,,,,,34.8,35.8,37.3,40.2,41.7,42.8,44.9,51.7,55.7,59.5,65.0,71.3,78.0,87.2,97.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730105                   ,WDU11730105                   ,"PPI Commodity data for Machinery and equipment-Fractional hp., a.c., 1/4 hp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,29.8,29.4,29.3,29.5,34.0,33.0,32.6,32.6,31.8,31.4,33.5,33.6,32.5,33.2,33.3,33.3,34.0,32.9,32.2,33.1,34.2,35.3,36.8,39.5,40.3,41.0,43.1,51.7,56.7,60.1,66.0,71.9,78.1,85.9,96.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730106                   ,WDU11730106                   ,"PPI Commodity data for Machinery and equipment-Fractional hp., a.c., 1/2 hp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,36.8,34.5,34.1,35.6,41.1,41.0,41.6,39.7,38.6,39.6,40.3,38.8,38.2,39.7,38.8,36.9,36.2,35.5,35.5,36.2,36.7,37.9,39.5,42.2,43.3,43.9,46.0,52.5,57.9,63.0,69.6,74.3,82.4,90.4,98.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730107                   ,WDU11730107                   ,"PPI Commodity data for Machinery and equipment-Fractional hp., a.c., 1/25 hp. and un., not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1983-M06,,,,,,,,,,,,,,,,,,,,,36.2,37.3,38.6,41.9,42.6,43.1,45.1,51.8,56.6,60.2,65.4,71.2,78.0,87.3,97.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730108                   ,WDU11730108                   ,"PPI Commodity data for Machinery and equipment-Blower motor, automobile, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1980-M13,,,,,,,,,,,,,,,,,,,,,45.4,46.6,47.8,49.4,51.6,52.2,53.0,55.7,59.4,62.4,64.3,69.2,74.3,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730111                   ,WDU11730111                   ,"PPI Commodity data for Machinery and equipment-Integral hp., a.c., 3 hp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,40.7,42.8,41.7,44.9,52.9,52.9,53.7,54.1,52.9,55.9,58.5,58.9,56.0,47.4,44.0,42.2,39.3,34.9,30.5,30.4,31.9,30.8,32.6,36.5,35.1,36.9,39.9,46.4,54.5,57.7,61.2,65.6,72.7,79.6,91.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730112                   ,WDU11730112                   ,"PPI Commodity data for Machinery and equipment-Integral hp., a.c., 10 hp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1981-M13,38.1,40.0,38.9,41.8,49.2,49.2,51.4,52.6,50.7,56.3,61.1,65.1,61.8,54.7,50.2,46.1,44.6,33.4,25.7,25.7,27.9,27.6,29.4,33.0,29.1,29.9,33.1,42.2,51.8,55.0,59.4,64.1,72.5,76.1,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730113                   ,WDU11730113                   ,"PPI Commodity data for Machinery and equipment-Integral hp., a.c., 250 hp., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1974-M13,40.5,43.8,47.0,51.5,61.5,62.0,65.2,66.6,67.9,80.2,89.6,95.1,98.1,96.8,78.4,70.7,72.5,78.0,,95.4,100.0,104.8,109.4,118.9,128.7,127.8,136.3,142.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730114                   ,WDU11730114                   ,"PPI Commodity data for Machinery and equipment-Integral hp., a.c., 600 hp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1974-M13,,,,,,,,,,,,,,,,,,,,,,,32.8,34.6,36.1,36.4,38.3,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730117                   ,WDU11730117                   ,"PPI Commodity data for Machinery and equipment-Integral hp., d.c., 5 hp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,13.1,13.9,14.6,16.1,18.8,18.7,19.2,19.4,20.6,24.2,25.7,27.4,28.9,29.4,30.5,30.5,31.2,31.9,32.8,32.9,34.4,36.3,39.1,42.6,44.6,44.7,46.0,52.9,64.8,71.7,79.2,84.8,90.1,100.6,101.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730118                   ,WDU11730118                   ,"PPI Commodity data for Machinery and equipment-Integral hp., d.c., 25 hp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1983-M06,,,,,,,,,,,,,,,,,,,,,,,36.8,39.8,42.2,42.2,43.8,50.7,61.1,66.8,72.7,76.0,79.3,87.5,92.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730119                   ,WDU11730119                   ,"PPI Commodity data for Machinery and equipment-Integral hp., a.c., 50 hp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1983-M06,,,,,,,,,,,,,,,,,,,,,30.0,28.6,30.5,33.8,29.4,31.4,35.3,45.0,55.2,58.4,62.7,68.0,76.5,83.9,94.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU117302                     ,WDU117302                     ,"PPI Commodity data for Machinery and equipment-Generators and generator sets, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,16.2,17.0,17.6,18.7,20.9,21.3,22.2,22.6,23.2,26.6,28.9,30.5,31.1,31.1,28.8,27.6,27.8,28.3,28.5,29.3,30.9,31.8,33.6,36.7,38.4,39.6,40.7,45.0,56.8,63.4,65.8,71.1,73.8,87.0,97.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730221                   ,WDU11730221                   ,"PPI Commodity data for Machinery and equipment-Generator,d.c.,40 kw. . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1968-M13,,,,,,,,,,,,,,,,,,,,,100.0,102.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730222                   ,WDU11730222                   ,"PPI Commodity data for Machinery and equipment-Electric generating plant 100 - 125 kw, not seasonally adjusted, discontinued",Index base: 1982 = 100,1961-M01,1983-M06,,,,,,,,,,,,,,,36.9,35.7,35.9,35.9,35.9,36.6,37.1,37.5,38.0,40.3,42.0,42.4,43.0,50.2,61.1,59.3,64.5,66.2,72.8,83.0,92.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730223                   ,WDU11730223                   ,"PPI Commodity data for Machinery and equipment-Generator set, portable, gas 1.5-5.0 KW, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,26.1,27.2,28.7,28.9,30.9,30.6,31.7,31.7,32.2,34.7,35.9,35.7,36.2,36.3,36.5,36.8,36.8,37.2,37.6,38.1,39.0,39.3,39.6,42.6,45.4,46.0,45.3,49.4,55.5,56.2,60.4,65.4,74.4,84.8,92.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730224                   ,WDU11730224                   ,"PPI Commodity data for Machinery and equipment-Generator, a. c., 30 kw., not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,20.5,21.6,21.6,24.0,28.0,27.8,28.6,29.0,30.2,36.0,40.4,42.6,43.6,43.6,39.4,33.6,34.9,35.5,35.5,35.5,35.1,35.7,37.0,38.9,39.5,40.6,41.9,44.7,,,65.9,69.3,76.6,82.0,92.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730226                   ,WDU11730226                   ,"PPI Commodity data for Machinery and equipment-Generator, water wheel driven, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1975-M01,44.7,46.4,50.9,53.8,61.7,63.6,67.3,68.9,70.0,80.3,86.6,91.8,93.9,89.3,87.7,87.7,87.7,87.7,87.7,88.6,100.0,108.3,119.8,130.7,134.3,141.2,145.3,161.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730227                   ,WDU11730227                   ,"PPI Commodity data for Machinery and equipment-Steam turbine generator set, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1969-M13,48.9,51.5,51.5,52.5,56.8,60.0,63.6,65.7,68.1,81.5,97.2,101.9,103.0,103.0,92.6,88.9,89.6,91.2,91.5,94.4,100.0,102.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730301                   ,WDU11730301                   ,"PPI Commodity data for Machinery and equipment-Automobile accessory motors, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,100.3,99.3,96.6,96.9,97.1,97.4,97.5,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730302                   ,WDU11730302                   ,"PPI Commodity data for Machinery and equipment-Direct current motors and generators, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,102.8,104.3,106.1,107.6,113.8,118.8,123.5,125.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11730303                   ,WDU11730303                   ,"PPI Commodity data for Machinery and equipment-Alternating current motors, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,1999-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,111.2,111.5,112.5,119.9,128.3,131.6,134.0,135.4,136.6,138.1,142.8,145.1,142.4,141.2,140.2,,,,,,,,,,,,,,,,,,,,
WDU11730307                   ,WDU11730307                   ,"PPI Commodity data for Machinery and equipment-Universal motors (cased), not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,1999-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,104.8,111.0,119.3,128.1,137.2,144.0,149.7,155.2,158.4,160.0,163.6,163.2,163.2,162.9,162.9,,,,,,,,,,,,,,,,,,,,
WDU11730399                   ,WDU11730399                   ,"PPI Commodity data for Machinery and equipment-All other fractional horse power motors, n.e.c., not seasonally adjusted, discontinued",Index base: 1992.12 = 100,1992-M12,1999-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7,108.8,111.5,110.9,113.1,114.6,116.7,,,,,,,,,,,,,,,,,,,,
WDU11730401                   ,WDU11730401                   ,"PPI Commodity data for Machinery and equipment-Motors and generators, d.c., not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1984-M03,1999-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,105.5,,,122.4,129.6,133.5,127.1,128.0,127.0,127.8,133.5,135.0,135.1,134.2,131.7,,,,,,,,,,,,,,,,,,,,
WDU11730402                   ,WDU11730402                   ,"PPI Commodity data for Machinery and equipment-Generators, a.c., exc. turbine driven, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1984-M09,1999-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,95.6,96.2,95.9,97.8,100.2,103.1,105.9,106.4,107.6,109.8,110.6,111.9,117.3,118.3,,,,,,,,,,,,,,,,,,,,
WDU11730403                   ,WDU11730403                   ,"PPI Commodity data for Machinery and equipment-Motors, a.c., not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,1999-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3,110.7,106.1,105.6,113.8,121.7,130.6,134.0,137.1,137.8,139.2,146.4,151.1,147.0,147.7,149.1,,,,,,,,,,,,,,,,,,,,
WDU117305                     ,WDU117305                     ,"PPI Commodity data for Machinery and equipment-Fractional horsepower motor-gen. sets, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2006-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,106.1,111.7,116.7,121.9,128.2,137.1,132.8,136.6,,,,,,,,,,,,170.7,173.9,,,,,,,,,,,,,,
WDU11730501                   ,WDU11730501                   ,"PPI Commodity data for Machinery and equipment-Fractional horsepower motor-gen. sets, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2006-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,106.1,111.7,116.7,121.9,128.2,137.1,132.8,136.6,,,,,,,,,,,,170.7,173.9,,,,,,,,,,,,,,
WDU117306                     ,WDU117306                     ,"PPI Commodity data for Machinery and equipment-Integral horsepower motor-gen. sets, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2005-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7,114.6,123.2,134.0,135.7,135.8,135.9,136.0,,,,,,,,,,,,150.1,150.2,,,,,,,,,,,,,,,
WDU11730601                   ,WDU11730601                   ,"PPI Commodity data for Machinery and equipment-Integral horsepower motor-gen. sets, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2005-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7,114.6,123.2,134.0,135.7,135.8,135.9,136.0,,,,,,,,,,,,150.1,150.2,,,,,,,,,,,,,,,
WDU117307                     ,WDU117307                     ,"PPI Commodity data for Machinery and equipment-Prime mover gen. sets, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1986-M03,2006-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.7,116.2,126.8,126.9,126.2,126.1,131.9,133.6,136.5,138.2,138.9,142.0,141.9,,,,,142.9,145.4,,,,,,,,,,,,,,
WDU11730701                   ,WDU11730701                   ,"PPI Commodity data for Machinery and equipment-Prime mover gen. sets, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1986-M03,2006-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.7,116.2,126.8,126.9,126.2,126.1,131.9,133.6,136.5,138.2,138.9,142.0,141.9,,,,,142.9,145.4,,,,,,,,,,,,,,
WDU117308                     ,WDU117308                     ,"PPI Commodity data for Machinery and equipment-Land transportation types, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,2000-M01,2006-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,154.6,148.8,146.3,141.6,129.3,,,,,,,,,,,,,,
WDU11730801                   ,WDU11730801                   ,"PPI Commodity data for Machinery and equipment-Motor, gen., control equip., and parts, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,2000-M01,2006-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,154.6,148.8,146.3,141.6,129.3,,,,,,,,,,,,,,
WDU11740105                   ,WDU11740105                   ,"PPI Commodity data for Machinery and equipment-Ballast, fluorescent, for 2-40 w lamps, not seasonally adjusted, discontinued",Index base: 1967 = 100,1961-M01,1981-M06,,,,,,,,,,,,,,,112.3,108.3,104.8,99.4,96.4,99.1,100.0,102.0,96.9,103.9,102.7,96.1,94.7,120.7,132.8,138.6,146.1,158.3,180.4,197.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11740111                   ,WDU11740111                   ,"PPI Commodity data for Machinery and equipment-Distribution transformer, 25 kv.-a, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1981-M06,85.4,87.3,88.8,91.2,104.7,104.9,110.6,113.7,113.7,117.0,124.8,118.8,117.8,116.1,114.6,109.0,97.1,95.9,93.5,94.1,100.0,102.9,93.7,96.9,90.1,82.2,85.4,94.6,115.0,122.4,133.0,140.3,144.3,162.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
