series_id                     ,group_code,item_code,seasonal,base_date,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
WDS093901                     ,09,3901,S,198506,"PPI Commodity data for Pulp, paper, and allied products-Typesetting, seasonally adjusted, discontinued",,1990,M01,1990,M12
WDS093905                     ,09,3905,S,200312,"PPI Commodity data for Pulp, paper, and allied products-Prepress services, including platemaking, seasonally adjusted, discontinued",,2004,M01,2006,M12
WDS1013                       ,10,13,S,196700,"PPI Commodity data for Metals and metal products-Steel mill products, seasonally adjusted, discontinued",,1975,M01,1982,M06
WDS101301                     ,10,1301,S,196700,"PPI Commodity data for Metals and metal products-Semifinished steel mill products, seasonally adjusted, discontinued",,1973,M01,1982,M06
WDS101302                     ,10,1302,S,196700,"PPI Commodity data for Metals and metal products-Finished steel mill products, seasonally adjusted, discontinued",,1973,M01,1982,M06
WDS101503                     ,10,1503,S,198200,"PPI Commodity data for Metals and metal products-Motor vehicle castings, gray/ductile iron, seasonally adjusted, discontinued",,1992,M01,1995,M12
WDS1016                       ,10,16,S,198200,"PPI Commodity data for Metals and metal products-Electrometallurgical ferroalloy products, seasonally adjusted, discontinued",,1975,M01,2005,M12
WDS101608                     ,10,1608,S,200106,"PPI Commodity data for Metals and metal products-Other ferroalloys and ferrous products, seasonally adjusted, discontinued",,2005,M01,2009,M12
WDS10170299                   ,10,170299,S,198200,"PPI Commodity data for Metals and metal products-Semifinished steel mill products, seasonally adjusted, discontinued",,1973,M01,1989,M12
WDS1051                       ,10,51,S,198200,"PPI Commodity data for Metals and metal products-Enameled iron fixtures, seasonally adjusted, discontinued",,1975,M01,1986,M12
WDS1053                       ,10,53,S,198200,"PPI Commodity data for Metals and metal products-Steel fixtures, seasonally adjusted, discontinued",,1975,M01,1986,M12
WDS1065                       ,10,65,S,198200,"PPI Commodity data for Metals and metal products-Unit heaters and ventilators, seasonally adjusted, discontinued",,1975,M01,1986,M06
WDS1068                       ,10,68,S,199312,"PPI Commodity data for Metals and metal products-Solar heating equipment, seasonally adjusted, discontinued",,1994,M01,1999,M06
WDS106801                     ,10,6801,S,199312,"PPI Commodity data for Metals and metal products-Solar heating equipment, seasonally adjusted, discontinued",,1994,M01,1999,M06
WDS107106                     ,10,7106,S,198306,"PPI Commodity data for Metals and metal products-Metal window/door screens (exc. combos) & weather strip, seasonally adjusted, discontinued",,2005,M01,2009,M12
WDS107404                     ,10,7404,S,198200,"PPI Commodity data for Metals and metal products-Nonferrous pipe, tube, and fittings, seasonally adjusted, discontinued",,1992,M01,1995,M12
WDS107409                     ,10,7409,S,199412,"PPI Commodity data for Metals and metal products-Iron and steel pipe, tube, and fittings, seasonally adjusted, discontinued",,2004,M01,2006,M12
WDS108304                     ,10,8304,S,198200,"PPI Commodity data for Metals and metal products-Vehicular lighting equipment, seasonally adjusted, discontinued",,1988,M01,2010,M12
WDS109101                     ,10,9101,S,198412,"PPI Commodity data for Metals and metal products-Metal plating and polishing, seasonally adjusted, discontinued",,1992,M01,1994,M12
WDS1111                       ,11,11,S,198200,"PPI Commodity data for Machinery and equipment-Farm and garden tractors, seasonally adjusted, discontinued",,1975,M01,1997,M12
WDS111102                     ,11,1102,S,198212,"PPI Commodity data for Machinery and equipment-Farm tractors, wheel type, seasonally adjusted, discontinued",,1993,M01,2002,M12
WDS111152                     ,11,1152,S,198212,"PPI Commodity data for Machinery and equipment-Farm tractor parts and attachments, seasonally adjusted, discontinued",,1990,M01,1996,M12
WDS1112                       ,11,12,S,198200,"PPI Commodity data for Machinery and equipment-Agricultural machinery excl. tractors, seasonally adjusted, discontinued",,1975,M01,2002,M12
WDS111201                     ,11,1201,S,198200,"PPI Commodity data for Machinery and equipment-Plows, seasonally adjusted, discontinued",,1990,M01,1992,M12
WDS111203                     ,11,1203,S,198200,"PPI Commodity data for Machinery and equipment-Planting, seeding, and fertilizing mach., seasonally adjusted, discontinued",,1998,M01,2002,M12
WDS111204                     ,11,1204,S,198200,"PPI Commodity data for Machinery and equipment-Cultivators, seasonally adjusted, discontinued",,1990,M01,1994,M12
WDS111205                     ,11,1205,S,198200,"PPI Commodity data for Machinery and equipment-Sprayers and dusters, seasonally adjusted, discontinued",,1990,M01,1996,M12
WDS111206                     ,11,1206,S,198200,"PPI Commodity data for Machinery and equipment-Harvesting machinery, seasonally adjusted, discontinued",,1991,M01,1995,M12
WDS111207                     ,11,1207,S,198200,"PPI Commodity data for Machinery and equipment-Haying machinery, seasonally adjusted, discontinued",,1992,M01,2002,M12
WDS111208                     ,11,1208,S,198200,"PPI Commodity data for Machinery and equipment-Crop preparation machinery, seasonally adjusted, discontinued",,1998,M01,2002,M12
WDS111209                     ,11,1209,S,198200,"PPI Commodity data for Machinery and equipment-Farm elevators and blowers, seasonally adjusted, discontinued",,1990,M01,1994,M12
WDS111211                     ,11,1211,S,198200,"PPI Commodity data for Machinery and equipment-Farm wagons & other farm transport equip., seasonally adjusted, discontinued",,1991,M01,2002,M12
WDS111251                     ,11,1251,S,198200,"PPI Commodity data for Machinery and equipment-Parts for farm machinery, excl. tractors, seasonally adjusted, discontinued",,1974,M01,1994,M12
WDS111252                     ,11,1252,S,198212,"PPI Commodity data for Machinery and equipment-Attachments, farm machinery, ex. tractors, seasonally adjusted, discontinued",,1992,M01,1997,M12
WDS1113                       ,11,13,S,198200,"PPI Commodity data for Machinery and equipment-Agricultural equipment, seasonally adjusted, discontinued",,1975,M01,1989,M12
WDS111302                     ,11,1302,S,198200,"PPI Commodity data for Machinery and equipment-Barnyard and hog equipment, seasonally adjusted, discontinued",,1990,M01,1991,M12
WDS1121                       ,11,21,S,198200,"PPI Commodity data for Machinery and equipment-Construction machinery and equipment sold separately, seasonally adjusted, discontinued",,1982,M01,1989,M12
WDS112106                     ,11,2106,S,198200,"PPI Commodity data for Machinery and equipment-Cranes, seasonally adjusted, discontinued",,1990,M01,1990,M12
WDS1123                       ,11,23,S,198200,"PPI Commodity data for Machinery and equipment-Specialized construction machinery, seasonally adjusted, discontinued",,1975,M01,1999,M12
WDS112303                     ,11,2303,S,198606,"PPI Commodity data for Machinery and equipment-Specialized construction machinery, seasonally adjusted, discontinued",,1990,M01,1999,M12
WDS1124                       ,11,24,S,198200,"PPI Commodity data for Machinery and equipment-Portable air compressors, seasonally adjusted, discontinued",,1975,M01,1989,M12
WDS1126                       ,11,26,S,198200,"PPI Commodity data for Machinery and equipment-Parts and other equipment, seasonally adjusted, discontinued",,1990,M01,1993,M12
WDS1127                       ,11,27,S,198200,"PPI Commodity data for Machinery and equipment-Mixers, pavers, spreaders, etc., seasonally adjusted, discontinued",,1982,M01,1999,M12
WDS112701                     ,11,2701,S,198200,"PPI Commodity data for Machinery and equipment-Mixers, pavers, spreaders, etc., seasonally adjusted, discontinued",,1996,M01,1999,M12
WDS1128                       ,11,28,S,198200,"PPI Commodity data for Machinery and equipment-Tractors, other than farm, seasonally adjusted, discontinued",,1982,M01,1999,M12
WDS112801                     ,11,2801,S,198200,"PPI Commodity data for Machinery and equipment-Wheel type, seasonally adjusted, discontinued",,1990,M01,1999,M12
WDS112802                     ,11,2802,S,198200,"PPI Commodity data for Machinery and equipment-Crawler type, seasonally adjusted, discontinued",,1993,M01,1998,M12
WDS112804                     ,11,2804,S,198200,"PPI Commodity data for Machinery and equipment-Tractor shovel loaders, seasonally adjusted, discontinued",,1994,M01,1998,M12
WDS112851                     ,11,2851,S,197212,"PPI Commodity data for Machinery and equipment-Parts and attach. for non-farm tractor, seasonally adjusted, discontinued",,1974,M01,1980,M12
WDS1129                       ,11,29,S,198200,"PPI Commodity data for Machinery and equipment-Off-highway equipment, seasonally adjusted, discontinued",,1982,M01,1999,M12
WDS112903                     ,11,2903,S,198606,"PPI Commodity data for Machinery and equipment-Off-highway equipment, seasonally adjusted, discontinued",,1994,M01,1999,M12
WDS112A01                     ,11,2A01,S,198200,"PPI Commodity data for Machinery and equipment-Wheel type, seasonally adjusted, discontinued",,1990,M01,2003,M12
WDS112A02                     ,11,2A02,S,198200,"PPI Commodity data for Machinery and equipment-Crawler type, seasonally adjusted, discontinued",,1993,M01,1998,M12
WDS112H                       ,11,2H,S,198200,"PPI Commodity data for Machinery and equipment-Portable air compressors, seasonally adjusted, discontinued",,1975,M01,1989,M12
WDS112J02                     ,11,2J02,S,200512,"PPI Commodity data for Machinery and equipment-Other construction machinery and equipment and parts, seasonally adjusted, discontinued",,2006,M01,2013,M06
WDS113206                     ,11,3206,S,198606,"PPI Commodity data for Machinery and equipment-Power hand tools, electric/battery powered, seasonally adjusted, discontinued",,1990,M01,1997,M12
WDS113208                     ,11,3208,S,198606,"PPI Commodity data for Machinery and equipment-Power hand tools, pneumatic/hydr./powder, seasonally adjusted, discontinued",,1990,M01,1999,M12
WDS113305                     ,11,3305,S,199006,"PPI Commodity data for Machinery and equipment-Other welding & soldering equipment & acce., seasonally adjusted, discontinued",,1992,M01,1997,M06
WDS113401                     ,11,3401,S,198200,"PPI Commodity data for Machinery and equipment-Electric, excluding induction & dielectric, seasonally adjusted, discontinued",,1990,M01,1990,M12
WDS113402                     ,11,3402,S,198200,"PPI Commodity data for Machinery and equipment-Fuel-fired, seasonally adjusted, discontinued",,1995,M01,1999,M12
WDS113405                     ,11,3405,S,198200,"PPI Commodity data for Machinery and equipment-Otr. indus. elec. heat. units; parts/attach., seasonally adjusted, discontinued",,1995,M01,1999,M12
WDS113821                     ,11,3821,S,198200,"PPI Commodity data for Machinery and equipment-Punching, bending and forming machines, seasonally adjusted, discontinued",,1990,M01,1991,M12
WDS113851                     ,11,3851,S,198200,"PPI Commodity data for Machinery and equipment-Parts for metal forming machine tools, seasonally adjusted, discontinued",,1974,M01,1989,M12
WDS114103                     ,11,4103,S,198200,"PPI Commodity data for Machinery and equipment-Air compressors, seasonally adjusted, discontinued",,1995,M01,2003,M12
WDS114106                     ,11,4106,S,198406,"PPI Commodity data for Machinery and equipment-Vacuum pumps, seasonally adjusted, discontinued",,1994,M01,1998,M12
WDS114112                     ,11,4112,S,198312,"PPI Commodity data for Machinery and equipment-Other pumps, including parts and attachments, seasonally adjusted, discontinued",,1999,M01,2014,M12
