index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU0214020302                 ,WDU0214020302                 ,"PPI Commodity data for Processed foods and feeds-Dry macaroni, spaghetti, vermicelli, & other macaroni prods, mitse, pkgd with other ingredients, not seasonally adjusted, discontinued",Index base: 2009.06 = 100,2009-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,99.2,,,,,,,,
WDU02140901                   ,WDU02140901                   ,"PPI Commodity data for Processed foods and feeds-Wheat germ, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1992-M07,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9,111.0,118.7,151.8,127.5,,,,,,,,,,,,,,,,,,,,,,
WDU02140902                   ,WDU02140902                   ,"PPI Commodity data for Processed foods and feeds-Cornmeal, grits, and hominy, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7,101.5,95.7,88.7,95.2,100.2,101.6,99.6,101.5,102.8,108.2,112.4,144.1,120.2,,,,,,,,,,,,,,,,,,,,,,
WDU02140903                   ,WDU02140903                   ,"PPI Commodity data for Processed foods and feeds-Breakfast cereals, instant, hot, and cooked (including infant cereals), not seasonally adjusted, discontinued",Index base: 2000.12 = 100,2000-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,103.6,102.7,103.4,107.1,107.9,110.5,111.0,110.8,113.7,122.5,,,,,,,,
WDU02140904                   ,WDU02140904                   ,"PPI Commodity data for Processed foods and feeds-Ready-to-serve breakfast cereals, except infant cereals, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,109.5,116.5,122.9,133.1,150.0,157.4,164.4,172.4,182.2,181.1,180.5,173.1,166.1,166.6,169.2,170.2,172.2,173.7,176.7,180.2,185.7,186.7,190.1,195.7,202.2,204.7,210.9,,,,,,,,
WDU02140905                   ,WDU02140905                   ,"PPI Commodity data for Processed foods and feeds-Breakfast cereals, cooked, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2000-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3,105.3,109.2,114.8,125.9,146.9,155.4,,,179.4,180.2,182.1,188.7,187.0,191.9,195.9,194.7,,,,,,,,,,,,,,,,,,,
WDU02140906                   ,WDU02140906                   ,"PPI Commodity data for Processed foods and feeds-Instant hot cereal, not seasonally adjusted, discontinued",Index base: 1992.12 = 100,1992-M12,2000-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,106.0,109.5,115.7,115.8,116.4,117.3,116.3,,,,,,,,,,,,,,,,,,,
WDU02210101                   ,WDU02210101                   ,"PPI Commodity data for Processed foods and feeds-USDA prime beef carcasses, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1982-M05,41.4,49.5,42.5,46.8,54.6,52.5,41.6,41.3,40.8,39.0,40.1,45.4,46.0,41.4,39.4,43.8,39.0,37.1,40.5,40.8,40.7,43.4,46.5,45.4,49.9,52.1,61.9,61.4,66.3,,60.7,78.3,96.4,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210102                   ,WDU02210102                   ,"PPI Commodity data for Processed foods and feeds-USDA choice beef carcasses, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1998-M08,35.3,42.8,37.4,41.3,49.8,50.0,37.2,36.5,35.1,33.8,35.3,40.0,40.8,39.0,36.8,40.0,36.4,34.8,37.4,38.2,39.0,40.9,44.2,44.5,48.6,51.6,62.9,62.4,72.2,62.1,63.1,80.7,100.0,103.7,98.4,100.0,95.6,99.2,89.9,87.7,95.2,101.5,110.4,119.4,114.6,114.3,118.4,109.9,106.4,107.4,108.9,,,,,,,,,,,,,,,,,,,,,,
WDU02210103                   ,WDU02210103                   ,"PPI Commodity data for Processed foods and feeds-Beef fresh/frozen whole, half carcass, primal cut beef, not seasonally adjusted, discontinued",Index base: 2001.06 = 100,2001-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,108.6,114.2,117.4,114.3,119.3,120.1,113.1,120.6,136.8,,,,,,,,
WDU02210104                   ,WDU02210104                   ,"PPI Commodity data for Processed foods and feeds-USDA utility beef carcasses, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1988-M13,33.6,46.8,39.8,46.7,56.3,47.9,32.7,31.0,32.0,31.9,35.1,47.4,46.0,41.5,41.2,42.2,39.3,36.3,37.4,45.0,45.4,45.8,50.8,52.7,54.2,62.6,79.3,66.8,56.6,66.2,64.3,90.1,116.6,110.2,101.0,100.0,97.2,98.4,91.5,88.6,94.1,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210105                   ,WDU02210105                   ,"PPI Commodity data for Processed foods and feeds-Beef,standard . . . . . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1968-M13,,,,,,,,,,,,,,,,,,,,,100.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210106                   ,WDU02210106                   ,"PPI Commodity data for Processed foods and feeds-USDA select beef carcasses, not seasonally adjusted, discontinued",Index base: 1982 = 100,1951-M01,1985-M05,,,,,52.4,49.2,35.7,36.1,34.5,32.7,35.2,40.9,42.2,40.3,38.4,41.5,38.3,36.5,39.4,40.4,41.0,42.7,46.2,46.4,50.3,54.2,66.3,65.3,74.2,66.7,66.4,84.8,107.8,112.2,104.5,100.0,98.5,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210107                   ,WDU02210107                   ,"PPI Commodity data for Processed foods and feeds-Other USDA graded and ungraded beef carcasses, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,1999-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.8,114.2,112.4,107.8,109.2,101.2,92.4,91.4,101.8,99.6,,,,,,,,,,,,,,,,,,,,,
WDU02210108                   ,WDU02210108                   ,"PPI Commodity data for Processed foods and feeds-Other USDA graded and ungraded beef carcasses, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1988-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,100.0,96.3,96.2,90.6,89.5,99.5,107.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210109                   ,WDU02210109                   ,"PPI Commodity data for Processed foods and feeds-USDA prime and choice veal carcasses, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1980-M13,29.5,37.5,35.3,38.7,47.5,46.7,34.6,33.0,32.7,32.1,34.7,42.0,43.9,42.7,43.1,44.1,45.1,43.8,44.7,51.9,53.6,55.3,60.0,66.6,69.7,78.3,94.0,85.5,71.2,,,88.6,111.3,112.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210111                   ,WDU02210111                   ,"PPI Commodity data for Processed foods and feeds-Primal and fabricated beef cuts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1995-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,100.0,96.6,92.9,87.8,84.7,91.4,95.9,100.9,106.9,102.3,100.1,103.3,95.2,94.7,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210113                   ,WDU02210113                   ,"PPI Commodity data for Processed foods and feeds-Boneless beef including hamburger, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,100.0,97.8,96.0,93.6,91.1,99.9,103.3,108.4,114.6,112.5,105.4,109.3,92.8,79.4,74.5,76.1,74.5,79.3,85.9,,,,,,,,,,,,,,,,,,,
WDU02210115                   ,WDU02210115                   ,"PPI Commodity data for Processed foods and feeds-Variety meats (edible organs), not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9,100.0,97.3,98.2,84.6,87.5,93.5,97.7,71.6,82.2,87.5,91.6,91.3,79.0,85.5,99.1,102.2,84.9,68.6,89.6,,,,,,,,,,,,,,,,,,,
WDU02210121                   ,WDU02210121                   ,"PPI Commodity data for Processed foods and feeds-Veal, not canned or made into sausage, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1996-M01,1999-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,105.1,101.6,113.4,,,,,,,,,,,,,,,,,,,,
WDU02210123                   ,WDU02210123                   ,"PPI Commodity data for Processed foods and feeds-Beef, primal cuts, not seasonally adjusted, discontinued",Index base: 1995.12 = 100,1995-M12,1998-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,115.1,,,,,,,,,,,,,,,,,,,,,,
WDU02210124                   ,WDU02210124                   ,"PPI Commodity data for Processed foods and feeds-Boneless beef, fresh/frozen, inc. ground bulk/patty, not seasonally adjusted, discontinued",Index base: 2001.06 = 100,2001-M06,2008-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6,105.5,117.0,125.0,115.9,119.0,,,,,,,,,,,,
WDU02210125                   ,WDU02210125                   ,"PPI Commodity data for Processed foods and feeds-Boxed beef/subprimal/fabricated cuts, however pkgd., not seasonally adjusted, discontinued",Index base: 1995.12 = 100,1995-M12,2008-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,98.7,96.2,105.0,112.6,119.3,116.2,141.1,139.8,145.1,141.2,143.2,,,,,,,,,,,,
WDU02210128                   ,WDU02210128                   ,"PPI Commodity data for Processed foods and feeds-Other beef product, fresh or frozen, inc. organ cuts, misp, not seasonally adjusted, discontinued",Index base: 2001.06 = 100,2001-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8,112.9,114.0,127.4,121.9,128.1,212.6,206.2,249.9,307.2,,,,,,,,
WDU02210315                   ,WDU02210315                   ,"PPI Commodity data for Processed foods and feeds-USDA prime and choice lamb, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1980-M13,37.5,43.1,43.2,45.8,52.9,50.4,40.8,41.5,39.1,39.4,40.7,43.7,40.2,39.5,35.7,39.3,39.1,41.8,46.6,47.3,48.4,50.2,54.2,53.8,53.1,55.2,63.4,71.6,79.3,85.9,90.2,106.0,112.3,112.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210401                   ,WDU02210401                   ,"PPI Commodity data for Processed foods and feeds-Whole carcass pork, not seasonally adjusted, discontinued",Index base: 1982 = 100,1989-M01,1999-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.1,175.4,161.7,131.9,,,,156.5,151.9,98.5,,,,,,,,,,,,,,,,,,,,,
WDU02210419                   ,WDU02210419                   ,"PPI Commodity data for Processed foods and feeds-Slab bacon, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8,100.0,87.6,88.2,87.9,94.4,96.0,72.7,,,,,,,,87.6,92.4,70.5,,,,,,,,,,,,,,,,,,,,,
WDU02210421                   ,WDU02210421                   ,"PPI Commodity data for Processed foods and feeds-Sliced bacon, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2001-M06,51.9,49.5,41.1,36.6,38.8,36.0,46.9,49.6,35.3,29.2,39.8,42.4,30.9,28.7,32.6,31.6,29.1,29.4,38.3,42.5,36.2,34.6,40.3,41.6,33.9,42.1,56.5,55.0,75.7,71.6,67.1,75.7,66.8,68.2,80.5,100.0,86.9,83.6,86.4,93.5,94.0,73.0,69.4,89.0,89.4,73.5,82.1,85.1,86.2,105.5,110.5,93.5,95.5,115.4,,,,,,,,,,,,,,,,,,,
WDU02210422                   ,WDU02210422                   ,"PPI Commodity data for Processed foods and feeds-Pork,fatback. . . . . . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1970-M13,102.2,104.5,68.9,68.9,78.3,69.7,77.6,83.1,62.8,64.1,85.0,73.7,53.1,63.6,70.3,68.6,71.3,85.4,116.9,118.9,100.0,76.8,107.1,118.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210423                   ,WDU02210423                   ,"PPI Commodity data for Processed foods and feeds-Hams, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1988-M13,36.4,37.0,33.8,32.5,35.1,34.3,37.8,37.8,30.8,30.3,32.2,34.6,29.4,29.0,29.0,29.9,28.1,27.8,32.8,35.5,32.7,32.2,34.8,34.6,33.0,38.9,50.4,65.6,88.0,85.3,82.6,92.1,82.5,,87.0,100.0,95.6,96.1,92.9,102.0,104.2,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210424                   ,WDU02210424                   ,"PPI Commodity data for Processed foods and feeds-Picnics, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1988-M12,51.6,55.2,46.8,44.8,49.9,45.3,47.6,48.8,39.7,35.1,40.7,45.9,38.7,38.2,40.5,40.2,38.9,36.4,43.6,48.9,45.1,45.2,50.7,51.5,47.3,51.3,72.1,66.6,80.7,78.4,72.1,86.7,90.7,88.9,,,,86.6,82.0,90.4,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210425                   ,WDU02210425                   ,"PPI Commodity data for Processed foods and feeds-Boston butts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M01,1988-M13,,,,,,,,,,,,,,,,,,,,,,,,,38.7,51.6,70.4,62.2,86.8,75.6,,86.1,81.7,78.9,87.1,100.0,84.9,86.2,77.5,89.8,92.6,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210431                   ,WDU02210431                   ,"PPI Commodity data for Processed foods and feeds-Pork loins, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1988-M13,44.2,46.1,41.0,39.5,40.3,41.2,43.2,45.3,38.1,35.9,41.2,43.5,37.1,39.7,39.5,39.8,37.2,37.2,45.2,48.5,43.5,43.3,48.6,48.9,43.8,53.7,68.3,68.1,85.2,80.5,75.8,87.9,85.2,79.5,88.7,100.0,89.3,89.0,89.5,99.8,105.3,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210432                   ,WDU02210432                   ,"PPI Commodity data for Processed foods and feeds-Hams and picnics, except canned, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,118.6,114.6,108.3,110.6,107.5,105.9,118.1,119.6,109.5,106.1,113.0,,,,,,,,,,,,,,,,,,,
WDU02210433                   ,WDU02210433                   ,"PPI Commodity data for Processed foods and feeds-Sweet pickled or dry cured pork, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1996-M01,1998-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8,101.3,,,,,,,,,,,,,,,,,,,,,,
WDU02210434                   ,WDU02210434                   ,"PPI Commodity data for Processed foods and feeds-Other smoked pork, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,110.0,114.0,113.0,113.6,109.7,104.6,112.6,116.7,102.1,102.7,140.5,,,,,,,,,,,,,,,,,,,
WDU02210435                   ,WDU02210435                   ,"PPI Commodity data for Processed foods and feeds-Boiled ham, barbecued pork, and other cooked pork, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,110.3,108.4,103.5,103.2,102.2,103.1,116.8,122.4,113.3,109.6,117.3,,,,,,,,,,,,,,,,,,,
WDU02210441                   ,WDU02210441                   ,"PPI Commodity data for Processed foods and feeds-Primal and fabricated cuts, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.1,143.1,133.0,116.8,127.9,120.4,120.7,144.4,146.3,106.8,106.8,129.2,,,,,,,,,,,,,,,,,,,
WDU02210443                   ,WDU02210443                   ,"PPI Commodity data for Processed foods and feeds-Variety meats (edible organs), not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,1993-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.2,177.9,164.8,136.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210505                   ,WDU02210505                   ,"PPI Commodity data for Processed foods and feeds-Frozen ground meat patties, made from purchased carcasses, not seasonally adjusted, discontinued",Index base: 2008.06 = 100,2008-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,105.9,123.0,,,,,,,,
WDU02210563                   ,WDU02210563                   ,"PPI Commodity data for Processed foods and feeds-Frankfurters, skinless, all meat, not seasonally adjusted, discontinued",Index base: 1982 = 100,1960-M01,1988-M13,,,,,,,,,,,,,,36.9,37.0,36.0,34.0,33.1,36.8,40.3,38.0,38.9,45.2,46.9,44.7,49.7,65.5,58.2,62.9,60.2,59.9,76.8,85.5,85.2,94.9,100.0,92.3,91.2,90.5,93.0,99.6,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210565                   ,WDU02210565                   ,"PPI Commodity data for Processed foods and feeds-Bologna, all meat, not seasonally adjusted, discontinued",Index base: 1982 = 100,1960-M01,1988-M13,,,,,,,,,,,,,,33.7,34.2,33.2,31.2,30.6,34.4,40.3,38.3,40.2,46.8,48.2,46.2,52.8,71.5,62.8,68.1,64.7,63.8,82.1,92.4,92.4,95.5,100.0,97.3,97.9,97.6,100.2,105.9,106.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210567                   ,WDU02210567                   ,"PPI Commodity data for Processed foods and feeds-Fresh pork sausage, roll, artificial casing, not seasonally adjusted, discontinued",Index base: 1982 = 100,1960-M01,1988-M13,,,,,,,,,,,,,,27.1,27.6,27.1,24.9,24.7,33.2,37.6,32.7,34.5,41.4,39.5,35.6,44.7,61.9,55.0,72.5,62.4,59.1,74.1,72.9,76.2,87.8,100.0,90.6,94.2,93.7,100.3,108.8,102.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210568                   ,WDU02210568                   ,"PPI Commodity data for Processed foods and feeds-Canned hams, not seasonally adjusted, discontinued",Index base: 1967 = 100,1960-M01,1980-M13,,,,,,,,,,,,,,91.7,89.8,91.2,85.5,84.7,97.6,106.8,100.0,100.4,109.4,112.6,100.3,113.0,150.6,146.8,186.2,187.5,188.6,208.9,205.4,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210569                   ,WDU02210569                   ,"PPI Commodity data for Processed foods and feeds-Canned luncheon meats, not seasonally adjusted, discontinued",Index base: 1982 = 100,1960-M01,1982-M09,,,,,,,,,,,,,,30.8,31.1,30.6,29.7,29.0,32.2,37.7,36.4,36.5,39.7,43.2,41.3,43.4,55.4,64.0,66.8,71.3,69.2,77.4,86.5,90.1,99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02210571                   ,WDU02210571                   ,"PPI Commodity data for Processed foods and feeds-Fresh sausage, pork sausage, breakfast links, etc., not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,118.9,118.3,111.3,114.6,115.1,116.2,129.7,133.1,121.0,122.1,133.6,,,,,,,,,,,,,,,,,,,
WDU02210572                   ,WDU02210572                   ,"PPI Commodity data for Processed foods and feeds-Dry and semidry sausage, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,115.3,116.5,105.3,107.2,107.6,107.0,111.4,117.2,115.4,111.4,110.9,,,,,,,,,,,,,,,,,,,
WDU02210573                   ,WDU02210573                   ,"PPI Commodity data for Processed foods and feeds-Frankfurters and wieners, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,114.4,114.9,109.0,107.3,104.7,105.0,109.9,114.1,113.9,113.8,118.0,,,,,,,,,,,,,,,,,,,
WDU02210574                   ,WDU02210574                   ,"PPI Commodity data for Processed foods and feeds-Other sausage, smoked and cooked, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,114.7,114.4,108.4,108.7,107.5,107.5,111.3,112.6,110.0,109.4,114.5,,,,,,,,,,,,,,,,,,,
WDU02210575                   ,WDU02210575                   ,"PPI Commodity data for Processed foods and feeds-Jellied goods and similar preparations, not canned, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1991-M07,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.3,116.9,119.3,122.1,128.3,129.5,127.7,131.1,135.2,,,,,,,,,,,,,,,,,,,
WDU02210581                   ,WDU02210581                   ,"PPI Commodity data for Processed foods and feeds-Frozen ground meat patties, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9,112.2,111.7,107.4,110.4,100.4,89.5,84.5,87.4,85.1,90.7,96.4,,,,,,,,,,,,,,,,,,,
WDU02210582                   ,WDU02210582                   ,"PPI Commodity data for Processed foods and feeds-Frozen portion control, other than meat patties, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,109.6,111.3,110.3,114.8,113.6,111.7,111.4,111.6,110.6,108.8,111.1,,,,,,,,,,,,,,,,,,,
WDU02210583                   ,WDU02210583                   ,"PPI Commodity data for Processed foods and feeds-Miscellaneous processed, frozen, or cooked meats, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2001-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,113.6,114.1,114.4,115.7,115.0,109.7,110.9,114.5,106.5,110.9,116.9,,,,,,,,,,,,,,,,,,,
WDU022105863                  ,WDU022105863                  ,"PPI Commodity data for Processed foods and feeds-Frozen ground meat patties, made from purchased carcasses, not seasonally adjusted, discontinued",Index base: 2008.06 = 100,2008-M06,2016-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,105.9,123.0,128.8,131.6,149.9,156.4,,,,
WDU022201                     ,WDU022201                     ,"PPI Commodity data for Processed foods and feeds-Hens. . . . . . . . . . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1969-M13,202.1,223.5,212.9,175.6,209.8,177.3,188.0,151.5,153.5,140.6,121.4,133.9,109.2,123.9,106.1,106.0,105.8,98.5,101.0,113.1,100.0,107.3,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02220101                   ,WDU02220101                   ,"PPI Commodity data for Processed foods and feeds-Hens,Chicago. . . . . . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1969-M13,207.1,227.7,220.7,179.4,219.2,182.2,194.1,158.0,151.7,144.9,124.7,140.2,114.4,127.9,112.0,110.0,111.3,104.7,106.6,120.6,100.0,111.5,126.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02220102                   ,WDU02220102                   ,"PPI Commodity data for Processed foods and feeds-Hens,New York . . . . . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1969-M13,236.4,268.9,246.8,207.5,240.2,207.4,220.0,170.7,185.7,153.4,128.9,139.2,109.8,131.8,109.3,112.0,109.4,98.7,106.1,114.7,100.0,107.2,120.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
