index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU09340101                   ,WDU09340101                   ,"PPI Commodity data for Pulp, paper, and allied products-Books, printed only, lithographic, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1984-M07,1987-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09340102                   ,WDU09340102                   ,"PPI Commodity data for Pulp, paper, and allied products-Books, printed and bound, lithographic, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,1993-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,106.3,109.0,111.2,114.9,120.9,124.6,126.0,137.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09340103                   ,WDU09340103                   ,"PPI Commodity data for Pulp, paper, and allied products-Printed or printed and bound, not lith, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,1991-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3,105.9,107.1,106.5,109.8,116.0,118.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09340104                   ,WDU09340104                   ,"PPI Commodity data for Pulp, paper, and allied products-Pamphlets, etc., printed or printed an, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,1993-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,104.5,108.9,118.9,125.2,128.5,130.3,135.6,137.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09340105                   ,WDU09340105                   ,"PPI Commodity data for Pulp, paper, and allied products-Textbooks, printing and binding, not seasonally adjusted, discontinued",Index base: 1993.06 = 100,1993-M06,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,107.4,107.8,104.7,105.9,104.4,106.3,107.2,102.5,97.4,96.0,,,,,,,,,,,,,,,
WDU09340106                   ,WDU09340106                   ,"PPI Commodity data for Pulp, paper, and allied products-Technical, scientific & profes. printing & binding, not seasonally adjusted, discontinued",Index base: 1993.06 = 100,1993-M06,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,106.8,103.9,102.1,102.3,101.5,101.7,102.0,103.1,103.3,103.4,,,,,,,,,,,,,,,
WDU09340107                   ,WDU09340107                   ,"PPI Commodity data for Pulp, paper, and allied products-Religious book printing, not seasonally adjusted, discontinued",Index base: 1993.06 = 100,1993-M06,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,107.7,107.0,100.5,98.2,98.9,102.4,103.4,98.3,99.8,101.8,,,,,,,,,,,,,,,
WDU09340108                   ,WDU09340108                   ,"PPI Commodity data for Pulp, paper, and allied products-General book (trade, etc.), printing and binding, not seasonally adjusted, discontinued",Index base: 1993.06 = 100,1993-M06,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,105.3,104.0,100.4,103.4,103.9,108.4,109.6,105.2,105.1,106.9,,,,,,,,,,,,,,,
WDU09340109                   ,WDU09340109                   ,"PPI Commodity data for Pulp, paper, and allied products-Other books and pamphlets, not seasonally adjusted, discontinued",Index base: 1993.06 = 100,1993-M06,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,105.5,107.1,108.8,111.4,113.0,116.4,118.9,120.4,122.1,124.6,,,,,,,,,,,,,,,
WDU09340112                   ,WDU09340112                   ,"PPI Commodity data for Pulp, paper, and allied products-Pamphlet printing and binding or printing only, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,,,,,,,,,,,,,,,
WDU09340113                   ,WDU09340113                   ,"PPI Commodity data for Pulp, paper, and allied products-Book printing, not seasonally adjusted, discontinued",Index base: 2005.06 = 100,2005-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,102.8,102.9,,,,,,,,,,,
WDU0935                       ,WDU0935                       ,"PPI Commodity data for Pulp, paper, and allied products-Manifold business forms, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,105.7,107.9,112.6,121.3,126.2,126.0,125.9,123.7,132.0,137.9,169.6,174.7,172.2,173.2,177.1,193.4,200.8,202.2,202.2,209.8,223.5,241.0,252.5,282.4,,,,,,,,,,,
WDU093501                     ,WDU093501                     ,"PPI Commodity data for Pulp, paper, and allied products-Manifold business forms, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,105.7,107.9,112.6,121.3,126.2,126.0,125.9,123.7,132.0,137.9,169.6,174.7,172.2,173.2,177.1,193.4,200.8,202.2,202.2,209.8,223.5,241.0,252.5,282.4,,,,,,,,,,,
WDU09350101                   ,WDU09350101                   ,"PPI Commodity data for Pulp, paper, and allied products-Unit set forms, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,106.0,109.2,114.8,121.0,125.8,126.5,129.3,129.6,142.1,150.0,172.8,176.7,180.2,184.2,188.6,205.7,220.2,222.0,224.1,232.2,247.2,264.3,279.3,313.8,,,,,,,,,,,
WDU09350102                   ,WDU09350102                   ,"PPI Commodity data for Pulp, paper, and allied products-Manifold books, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,104.6,106.5,109.1,117.7,123.6,126.3,130.7,136.3,142.0,146.0,156.5,164.5,169.4,172.8,177.2,187.2,192.3,195.6,206.1,209.5,216.9,224.7,229.9,242.9,,,,,,,,,,,
WDU09350103                   ,WDU09350103                   ,"PPI Commodity data for Pulp, paper, and allied products-Custom continuous forms, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,106.2,109.2,113.0,122.0,128.0,127.9,128.0,126.4,135.6,142.7,170.7,172.6,170.5,170.1,172.7,178.4,181.5,182.5,181.8,189.9,202.2,216.8,228.8,256.2,,,,,,,,,,,
WDU09350104                   ,WDU09350104                   ,"PPI Commodity data for Pulp, paper, and allied products-Stock continuous forms, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,104.0,101.6,106.7,117.1,120.4,118.7,114.6,107.6,111.3,113.9,160.8,172.1,162.8,162.8,168.1,199.3,207.1,208.5,206.3,211.7,226.6,251.5,256.1,286.0,,,,,,,,,,,
WDU0936                       ,WDU0936                       ,"PPI Commodity data for Pulp, paper, and allied products-Greeting cards and misc. publishing, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1984-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,108.1,114.3,121.3,126.0,131.5,139.4,145.0,151.7,158.6,165.3,172.5,178.2,185.0,191.8,197.8,205.5,214.2,223.2,229.5,236.7,240.8,247.5,252.2,,,,,,,,,,,
WDU093601                     ,WDU093601                     ,"PPI Commodity data for Pulp, paper, and allied products-Miscellaneous publishing, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1984-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,108.1,114.3,121.3,126.0,131.5,139.4,145.0,151.7,158.6,165.3,172.5,178.2,185.0,191.8,197.8,205.5,214.2,223.2,229.0,237.5,241.1,249.5,251.8,,,,,,,,,,,
WDU09360101                   ,WDU09360101                   ,"PPI Commodity data for Pulp, paper, and allied products-Catalogs and directories, publishing, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1984-M09,1989-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,107.7,112.8,118.1,122.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09360102                   ,WDU09360102                   ,"PPI Commodity data for Pulp, paper, and allied products-Business service publications, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1984-M06,1989-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,108.7,114.8,121.6,126.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09360103                   ,WDU09360103                   ,"PPI Commodity data for Pulp, paper, and allied products-Other miscellaneous publishing, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1984-M06,1989-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,110.2,120.9,128.8,135.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09360104                   ,WDU09360104                   ,"PPI Commodity data for Pulp, paper, and allied products-Greeting card publishing, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,103.2,110.3,113.6,118.5,124.8,129.0,136.5,145.8,152.5,158.9,161.3,167.3,173.9,176.4,180.5,192.9,201.6,207.7,213.1,211.3,214.9,213.5,,,,,,,,,,,
WDU09360105                   ,WDU09360105                   ,"PPI Commodity data for Pulp, paper, and allied products-All other publishing, not seasonally adjusted, discontinued",Index base: 1989.12 = 100,1989-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,110.1,115.0,120.0,124.7,129.9,135.7,140.8,146.1,151.5,156.9,163.7,169.5,176.5,180.9,188.5,193.3,204.2,210.3,,,,,,,,,,,
WDU093602                     ,WDU093602                     ,"PPI Commodity data for Pulp, paper, and allied products-Directory and mailing list publishing, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.4,105.6,108.4,110.9,,,,,,,,,,,
WDU09360201                   ,WDU09360201                   ,"PPI Commodity data for Pulp, paper, and allied products-Directory and mailing list publishing, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.4,105.6,108.4,110.9,,,,,,,,,,,
WDU0937                       ,WDU0937                       ,"PPI Commodity data for Pulp, paper, and allied products-Commercial printing, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,107.1,111.6,113.9,116.2,119.5,124.9,128.0,130.0,131.1,134.8,136.5,144.5,148.3,148.7,152.0,152.2,155.2,157.6,157.0,158.3,159.4,161.6,165.0,166.0,169.2,,,,,,,,,,,
WDU093701                     ,WDU093701                     ,"PPI Commodity data for Pulp, paper, and allied products-Magazine and periodical printing, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,106.0,110.4,111.8,113.7,114.9,118.7,120.8,121.9,120.9,120.3,120.6,126.7,128.3,127.1,129.2,122.5,125.5,128.3,123.5,124.1,124.3,127.2,130.5,132.0,135.3,,,,,,,,,,,
WDU09370102                   ,WDU09370102                   ,"PPI Commodity data for Pulp, paper, and allied products-Lithographic, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,106.9,111.8,113.1,115.2,117.1,121.4,124.0,125.1,124.5,125.0,125.9,132.9,134.7,133.3,135.7,127.9,131.3,134.6,129.3,129.9,130.1,133.1,136.4,137.8,140.9,,,,,,,,,,,
WDU09370103                   ,WDU09370103                   ,"PPI Commodity data for Pulp, paper, and allied products-Gravure, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1984-M01,2008-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,105.9,,,95.9,,,,93.9,,,,,,92.9,93.2,95.8,99.5,101.8,,,,,,,,,,,,
WDU093702                     ,WDU093702                     ,"PPI Commodity data for Pulp, paper, and allied products-Label and wrapper printing for packaging, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,105.3,107.9,110.6,111.9,115.0,120.1,121.6,125.3,124.2,124.9,127.2,132.9,135.7,136.5,139.3,143.2,147.8,152.9,158.8,167.7,170.4,169.9,172.8,174.3,174.4,,,,,,,,,,,
WDU09370201                   ,WDU09370201                   ,"PPI Commodity data for Pulp, paper, and allied products-Letterpress, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,103.8,106.1,110.3,112.2,116.7,121.5,122.1,128.4,128.0,128.8,132.3,140.9,143.9,144.3,149.3,156.2,163.1,168.0,177.3,192.4,,,,,,,,,,,,,,,,
WDU09370202                   ,WDU09370202                   ,"PPI Commodity data for Pulp, paper, and allied products-Lithographic, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,108.7,110.9,111.4,112.0,112.8,119.0,122.4,123.3,119.0,118.7,118.5,120.0,123.4,125.5,126.5,128.3,132.4,139.0,141.1,143.2,146.3,146.2,148.1,146.7,147.1,,,,,,,,,,,
WDU09370203                   ,WDU09370203                   ,"PPI Commodity data for Pulp, paper, and allied products-Gravure, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,105.9,110.1,110.0,111.2,115.4,119.0,119.7,121.3,124.0,126.0,129.3,133.8,132.7,131.3,130.6,129.8,126.5,126.7,127.5,127.2,127.8,125.4,128.2,130.5,129.5,,,,,,,,,,,
WDU093703                     ,WDU093703                     ,"PPI Commodity data for Pulp, paper, and allied products-Catalog and directory printing, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,108.2,111.8,109.9,110.3,110.1,113.9,115.7,116.0,115.8,115.7,116.2,123.7,122.5,118.2,123.7,124.6,126.3,126.9,125.7,125.8,127.0,128.1,129.9,130.9,133.6,,,,,,,,,,,
WDU09370302                   ,WDU09370302                   ,"PPI Commodity data for Pulp, paper, and allied products-Lithographic, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,108.6,113.1,112.1,113.5,116.9,121.7,124.6,125.8,125.5,125.4,125.9,134.1,132.8,129.2,135.9,137.0,138.1,138.2,136.7,136.7,138.0,141.2,143.4,144.5,146.8,,,,,,,,,,,
WDU09370303                   ,WDU09370303                   ,"PPI Commodity data for Pulp, paper, and allied products-Gravure, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1997-M04,2007-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6,92.8,,75.9,,,,,,,,,,,,,
WDU09370304                   ,WDU09370304                   ,"PPI Commodity data for Pulp, paper, and allied products-Letterpress, not seasonally adjusted, discontinued",Index base: 2001.12 = 100,2008-M01,2008-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,,,,,,,,,,,
WDU093704                     ,WDU093704                     ,"PPI Commodity data for Pulp, paper, and allied products-Financial and legal printing, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,108.7,115.1,118.1,120.0,125.9,132.1,135.9,140.2,144.7,147.6,152.5,163.6,169.3,170.9,172.8,174.3,177.0,178.5,176.4,172.3,174.5,177.9,181.0,181.7,182.0,,,,,,,,,,,
WDU09370401                   ,WDU09370401                   ,"PPI Commodity data for Pulp, paper, and allied products-Letterpress, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1984-M12,1986-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09370402                   ,WDU09370402                   ,"PPI Commodity data for Pulp, paper, and allied products-Lithographic, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,109.0,113.4,113.9,114.8,118.3,123.7,127.3,131.3,135.5,138.3,142.9,153.2,158.6,160.1,161.9,163.3,165.8,167.2,165.2,161.4,163.4,166.7,169.5,170.2,170.5,,,,,,,,,,,
WDU093705                     ,WDU093705                     ,"PPI Commodity data for Pulp, paper, and allied products-Advertising printing, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,108.5,114.0,116.5,119.1,123.4,129.6,133.5,134.1,135.3,137.8,139.8,144.5,147.7,147.1,148.3,148.5,151.3,153.5,151.5,150.6,151.7,154.2,157.1,156.9,157.3,,,,,,,,,,,
WDU09370501                   ,WDU09370501                   ,"PPI Commodity data for Pulp, paper, and allied products-Letterpress, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2002-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,116.7,128.8,132.9,143.5,156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09370502                   ,WDU09370502                   ,"PPI Commodity data for Pulp, paper, and allied products-Lithographic, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,107.1,111.4,113.8,115.7,118.9,125.4,129.3,129.9,131.0,133.4,135.5,140.0,143.0,142.4,143.5,143.6,146.4,148.4,147.0,146.4,147.6,150.2,153.1,152.9,153.5,,,,,,,,,,,
WDU09370503                   ,WDU09370503                   ,"PPI Commodity data for Pulp, paper, and allied products-Gravure, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1989-M02,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,114.2,,,,,,,125.2,128.1,130.0,131.5,136.4,123.5,115.8,114.7,114.3,115.2,114.7,112.2,,,,,,,,,,,
WDU093706                     ,WDU093706                     ,"PPI Commodity data for Pulp, paper, and allied products-Other general job printing, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,106.4,111.5,115.8,119.2,124.5,131.1,135.4,139.4,142.6,155.5,157.3,173.2,182.6,187.7,194.7,196.4,199.6,202.0,202.8,205.3,207.4,209.2,212.9,216.6,223.3,,,,,,,,,,,
WDU09370601                   ,WDU09370601                   ,"PPI Commodity data for Pulp, paper, and allied products-Letterpress, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,107.7,114.1,119.8,124.8,130.0,137.7,140.3,146.1,152.7,157.1,161.8,170.4,179.4,183.5,186.1,186.1,188.1,190.7,195.1,207.6,210.9,212.1,212.7,212.7,212.8,,,,,,,,,,,
WDU09370602                   ,WDU09370602                   ,"PPI Commodity data for Pulp, paper, and allied products-Quick printing, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2008-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,105.5,109.8,113.1,116.0,121.3,127.4,132.1,135.6,138.0,153.4,154.6,172.2,181.9,187.3,194.9,196.8,200.1,202.6,203.2,204.6,206.6,208.3,212.3,216.4,223.8,,,,,,,,,,,
WDU09370603                   ,WDU09370603                   ,"PPI Commodity data for Pulp, paper, and allied products-Gravure, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,105.9,107.7,110.4,111.4,116.6,123.3,127.4,130.3,132.2,119.0,118.4,121.3,118.2,116.9,116.7,117.3,118.7,118.8,112.5,112.8,112.7,114.2,114.0,114.8,108.1,,,,,,,,,,,
WDU09370609                   ,WDU09370609                   ,"PPI Commodity data for Pulp, paper, and allied products-Other general job printing, n.e.c., not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,105.5,109.8,113.1,116.0,121.3,127.4,132.1,135.6,138.0,153.4,154.6,172.2,181.9,187.3,194.9,196.8,200.1,202.6,203.2,204.6,206.6,208.3,212.3,216.4,223.8,,,,,,,,,,,
WDU093707                     ,WDU093707                     ,"PPI Commodity data for Pulp, paper, and allied products-Commercial printing, n. e. c., not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,1988-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,107.1,110.4,113.3,116.9,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09370701                   ,WDU09370701                   ,"PPI Commodity data for Pulp, paper, and allied products-Screen printing, excluding textiles, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,1988-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,107.7,111.2,114.2,118.1,121.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09370702                   ,WDU09370702                   ,"PPI Commodity data for Pulp, paper, and allied products-Gravure plates and cylinders, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,1988-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,101.4,103.1,104.7,105.7,109.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU093708                     ,WDU093708                     ,"PPI Commodity data for Pulp, paper, and allied products-Engraving and plate printing, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1984-M12,1988-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,103.7,106.3,109.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09370801                   ,WDU09370801                   ,"PPI Commodity data for Pulp, paper, and allied products-Printed products, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1984-M12,1988-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,104.0,106.6,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09370802                   ,WDU09370802                   ,"PPI Commodity data for Pulp, paper, and allied products-Plates made for others, excl. duplicates, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1984-M12,1988-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.3,104.8,107.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU093711                     ,WDU093711                     ,"PPI Commodity data for Pulp, paper, and allied products-Commercial printing, n.e.c., not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,106.4,108.8,110.2,111.0,112.0,115.4,117.0,117.3,117.9,119.2,122.4,123.9,124.6,124.5,123.7,125.8,130.1,130.1,134.7,,,,,,,,,,,
WDU09371101                   ,WDU09371101                   ,"PPI Commodity data for Pulp, paper, and allied products-Screen printing, excluding textiles, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,107.7,111.2,114.2,118.1,121.2,125.4,129.4,130.8,129.2,129.4,131.0,135.3,137.3,137.5,138.1,139.2,140.0,139.4,139.6,140.0,138.1,136.8,140.0,141.3,141.3,,,,,,,,,,,
WDU09371102                   ,WDU09371102                   ,"PPI Commodity data for Pulp, paper, and allied products-Engraving, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1984-M12,2008-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,104.0,106.6,111.0,117.3,121.5,127.5,137.6,140.9,141.0,144.3,146.2,146.9,146.8,152.6,179.5,197.6,201.6,202.6,193.1,205.3,219.1,229.7,229.8,,,,,,,,,,,
WDU09371103                   ,WDU09371103                   ,"PPI Commodity data for Pulp, paper, and allied products-Digital printing, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1997-M01,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.8,111.4,112.4,113.4,115.7,120.5,117.1,111.4,109.1,107.3,108.0,108.0,,,,,,,,,,,
WDU09371104                   ,WDU09371104                   ,"PPI Commodity data for Pulp, paper, and allied products-Flexographic printing, not seasonally adjusted, discontinued",Index base: 1996.12 = 100,1996-M12,2008-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,101.5,102.3,103.8,104.7,104.2,105.8,107.7,112.2,118.3,116.9,125.8,,,,,,,,,,,
WDU0938                       ,WDU0938                       ,"PPI Commodity data for Pulp, paper, and allied products-Blankbooks, binders, and bookbinding work, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,106.6,111.5,118.9,124.0,130.9,134.0,137.1,141.4,148.8,154.1,156.9,157.6,157.2,159.4,161.3,161.5,162.3,164.6,166.4,168.3,171.6,176.4,,,,,,,,,,,
WDU093801                     ,WDU093801                     ,"PPI Commodity data for Pulp, paper, and allied products-Bankbooks, looseleaf binders, and devices, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,106.7,112.1,120.9,126.8,135.4,139.8,143.9,149.5,158.1,164.9,167.5,167.4,165.7,166.6,167.0,166.5,166.8,170.1,172.5,174.5,178.8,185.5,,,,,,,,,,,
WDU09380101                   ,WDU09380101                   ,"PPI Commodity data for Pulp, paper, and allied products-Blankbook making, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,110.2,117.0,126.1,133.8,144.9,152.2,158.9,168.1,175.7,183.7,187.9,187.3,184.5,185.1,183.4,180.2,181.4,186.0,188.5,190.5,195.9,201.4,,,,,,,,,,,
