index,Index,Label,unit,start,last,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
WDU10260147                   ,WDU10260147                   ,"PPI Commodity data for Metals and metal products-Magnet wire, class A, no.35, solderable 100 lbs., not seasonally adjusted, discontinued",Index base: 1982 = 100,1961-M01,1982-M13,,,,,,,,,,,,,,,,,,,,,,,35.7,36.9,36.9,37.4,40.5,46.6,48.5,50.6,53.5,58.2,54.9,55.6,60.3,71.2,63.3,67.2,71.8,,88.6,100.5,100.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10260151                   ,WDU10260151                   ,"PPI Commodity data for Metals and metal products-Telephone cable, polyethylene, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1982-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,57.8,56.1,57.1,60.8,73.9,,71.5,74.2,71.9,83.8,101.1,100.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU102602                     ,WDU102602                     ,"PPI Commodity data for Metals and metal products-Aluminum wire and cable, not seasonally adjusted, discontinued",Index base: 1982 = 100,1970-M01,1982-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,46.8,46.9,36.3,57.8,66.2,69.9,74.0,78.0,86.5,97.2,102.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10260261                   ,WDU10260261                   ,"PPI Commodity data for Metals and metal products-ACSR cable, (drake), not seasonally adjusted, discontinued",Index base: 1982 = 100,1958-M01,1982-M13,,,,,,,,,,,,,,,,,,,,34.8,30.6,33.0,34.0,34.8,30.2,32.2,34.3,35.7,36.8,35.1,38.8,44.3,46.0,47.4,37.6,60.4,70.5,75.1,77.2,82.0,88.9,97.2,102.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10260267                   ,WDU10260267                   ,"PPI Commodity data for Metals and metal products-Service entrance cable, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1982-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,38.0,42.0,49.0,51.7,53.0,34.6,57.2,62.7,65.0,72.5,73.2,84.4,98.6,102.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10260271                   ,WDU10260271                   ,"PPI Commodity data for Metals and metal products-Building wire, type THW 1/0, not seasonally adjusted, discontinued",Index base: 1982 = 100,1970-M01,1978-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6,36.3,35.0,33.7,56.5,65.2,68.7,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10260281                   ,WDU10260281                   ,"PPI Commodity data for Metals and metal products-Magnet wire, class F, no. 17 AWG, not seasonally adjusted, discontinued",Index base: 1982 = 100,1970-M01,1982-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,42.1,43.0,43.9,47.8,52.8,56.3,65.4,,77.2,90.1,96.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10260303                   ,WDU10260303                   ,"PPI Commodity data for Metals and metal products-Telephone and telegraph wire and cable, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,102.9,105.4,105.2,107.1,131.4,164.6,160.4,162.5,154.0,152.7,155.2,171.5,179.6,180.5,180.3,159.5,163.0,160.7,152.9,154.7,,,,,,,,,,,,,,
WDU10260304                   ,WDU10260304                   ,"PPI Commodity data for Metals and metal products-Control & signal wire and cable, not seasonally adjusted, discontinued",Index base: 2004.06 = 100,2004-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3,155.2,165.2,173.8,,,161.2,,,,,,
WDU10260305                   ,WDU10260305                   ,"PPI Commodity data for Metals and metal products-Control and signal wire and cable, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,2003-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,102.4,104.3,106.1,107.5,116.8,129.7,132.6,134.6,133.1,134.0,145.3,156.0,160.0,168.2,179.6,185.1,194.0,188.9,188.9,,,,,,,,,,,,,,,
WDU10260307                   ,WDU10260307                   ,"PPI Commodity data for Metals and metal products-Building wire and cable, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,99.2,98.9,100.0,112.6,154.2,170.1,159.2,150.1,145.6,131.2,148.9,165.5,151.0,156.1,131.9,120.3,134.7,116.8,111.6,118.1,,,,,,,,,,,,,,
WDU10260309                   ,WDU10260309                   ,"PPI Commodity data for Metals and metal products-Apparatus wire and cordage, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,98.4,98.9,102.5,116.4,129.7,133.4,130.9,131.7,130.6,138.1,153.4,154.8,147.0,146.3,142.5,144.0,139.8,140.8,140.2,,,,,,,,,,,,,,
WDU10260311                   ,WDU10260311                   ,"PPI Commodity data for Metals and metal products-Magnet wire, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,100.4,98.6,100.7,109.3,137.4,149.1,148.2,140.8,138.7,132.8,145.3,,,,,142.9,148.3,152.1,152.3,153.3,,,,,,,,,,,,,,
WDU10260313                   ,WDU10260313                   ,"PPI Commodity data for Metals and metal products-Power wire and cable, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,102.2,102.2,102.4,103.7,123.8,136.2,127.7,118.3,116.9,114.8,118.4,125.0,118.6,118.1,112.1,111.3,118.9,113.0,109.7,114.7,,,,,,,,,,,,,,
WDU10260315                   ,WDU10260315                   ,"PPI Commodity data for Metals and metal products-Copper bare wire, alloyed, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1986-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.4,111.2,117.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10260317                   ,WDU10260317                   ,"PPI Commodity data for Metals and metal products-Automotive primary wire, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1998-M13,,,,,,,,,27.8,27.8,27.0,28.3,32.0,33.0,34.2,33.9,36.2,38.7,35.5,34.1,37.1,38.0,36.6,36.1,36.1,36.1,38.0,40.8,45.3,47.1,47.7,54.0,51.8,51.9,57.1,75.6,68.2,70.4,72.6,,82.1,96.1,96.4,100.0,104.3,103.5,102.3,102.6,111.3,141.1,152.5,156.1,148.8,146.6,142.5,150.1,169.2,158.4,148.0,146.4,,,,,,,,,,,,,,,,,,,
WDU10260323                   ,WDU10260323                   ,"PPI Commodity data for Metals and metal products-Airframe, shipboard and ground support cable, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,94.2,96.2,99.5,,,129.8,125.8,127.4,124.6,123.9,124.0,133.7,142.8,146.4,147.7,,,,,,,,,,,,,,,,,,,
WDU10260324                   ,WDU10260324                   ,"PPI Commodity data for Metals and metal products-Appliance wire and flexible cord sets, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,105.4,122.0,131.0,135.0,138.4,139.8,143.4,142.2,144.6,145.2,144.1,143.8,143.0,143.1,144.1,145.2,144.7,,,,,,,,,,,,,,
WDU10260325                   ,WDU10260325                   ,"PPI Commodity data for Metals and metal products-Other insulated and covered wire and cable, copper, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,97.7,95.8,97.5,102.4,111.7,120.4,117.1,109.7,109.3,104.1,109.7,118.6,110.5,116.6,108.6,,,,,,,,,,,,,,,,,,,
WDU10260326                   ,WDU10260326                   ,"PPI Commodity data for Metals and metal products-Other insulated wire & cable, inc. auto & airframe, not seasonally adjusted, discontinued",Index base: 1998.12 = 100,1998-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,98.8,98.1,98.4,104.5,,,,,,,,,,,,,,
WDU10260335                   ,WDU10260335                   ,"PPI Commodity data for Metals and metal products-Other bare nonferrous metal, not seasonally adjusted, discontinued",Index base: 1988.12 = 100,1988-M12,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,99.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10260399                   ,WDU10260399                   ,"PPI Commodity data for Metals and metal products-Other wire and cable, not seasonally adjusted, discontinued",Index base: 2004.06 = 100,2004-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,134.4,139.3,150.0,128.5,141.1,146.8,,,,,,
WDU10270115                   ,WDU10270115                   ,"PPI Commodity data for Metals and metal products-Open die or smith forgings, not seasonally adjusted, discontinued",Index base: 1990.06 = 100,1990-M06,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,97.8,98.7,99.8,102.8,105.5,112.5,,,,,,,,,,,,,,,,,,,,
WDU10270122                   ,WDU10270122                   ,"PPI Commodity data for Metals and metal products-Other forgings, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,99.1,102.2,109.6,121.4,131.2,,,121.6,120.6,121.2,127.7,132.1,134.9,,,,,,,,,,,,,,,,,,,,
WDU10270125                   ,WDU10270125                   ,"PPI Commodity data for Metals and metal products-Other forgings, including open die or smith forgings, not seasonally adjusted, discontinued",Index base: 1998.06 = 100,1998-M12,2001-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,99.5,,,,,,,,,,,,,,,,,
WDU102801                     ,WDU102801                     ,"PPI Commodity data for Metals and metal products-Zinc castings, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M06,1983-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4,83.5,88.6,96.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10280101                   ,WDU10280101                   ,"PPI Commodity data for Metals and metal products-Automotive, plated, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M06,1983-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,96.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10280102                   ,WDU10280102                   ,"PPI Commodity data for Metals and metal products-Automotive, non-plated, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M06,1983-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9,81.5,86.8,95.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10280103                   ,WDU10280103                   ,"PPI Commodity data for Metals and metal products-Non-automotive, plated, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M06,1983-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7,,94.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10280104                   ,WDU10280104                   ,"PPI Commodity data for Metals and metal products-Non-automotive, non-plated, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M06,1983-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2,91.6,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10280201                   ,WDU10280201                   ,"PPI Commodity data for Metals and metal products-Motor vehicle die castings, not seasonally adjusted, discontinued",Index base: 1982 = 100,1972-M12,2008-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,57.3,58.6,61.3,,,88.9,102.4,101.2,100.0,103.3,111.9,107.1,107.7,109.7,126.9,133.2,124.6,121.1,120.4,120.5,126.7,135.9,128.1,132.3,126.4,122.3,122.7,121.9,120.6,121.8,124.8,125.8,137.7,138.6,,,,,,,,,,
WDU10280203                   ,WDU10280203                   ,"PPI Commodity data for Metals and metal products-Other die castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2008-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,105.9,109.0,112.4,125.9,130.5,134.4,133.6,134.2,139.1,145.0,157.3,154.7,156.1,153.4,153.1,156.6,156.5,157.0,159.5,162.5,167.4,177.6,179.1,,,,,,,,,,
WDU10280204                   ,WDU10280204                   ,"PPI Commodity data for Metals and metal products-Sand castings, aluminum base alloy, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2018-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,105.9,106.0,107.7,116.9,126.5,130.0,130.3,131.8,132.8,135.4,144.2,141.4,143.9,144.1,144.1,147.4,149.6,150.8,152.2,158.7,168.8,186.5,196.2,203.4,205.9,211.2,213.5,216.4,218.0,218.6,223.6,218.9,224.0
WDU10280205                   ,WDU10280205                   ,"PPI Commodity data for Metals and metal products-Permanent and semi-permanent mold castings, aluminum base alloy, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2018-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,105.7,106.9,108.0,112.3,120.4,122.1,120.1,118.3,118.5,121.9,132.2,130.8,132.5,130.8,128.4,130.3,130.3,130.5,130.5,133.8,136.2,144.1,150.8,156.3,157.3,160.9,161.1,161.3,160.7,160.4,163.4,160.6,161.3
WDU10280206                   ,WDU10280206                   ,"PPI Commodity data for Metals and metal products-Investment and other castings and cast products, aluminum base alloy, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2017-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3,104.9,108.9,,,,,,125.5,128.9,132.2,136.3,138.5,139.8,142.8,145.6,148.5,151.9,156.6,157.9,161.1,166.2,174.7,203.8,,,,244.8,226.5,223.3,220.4,220.4,220.2,
WDU102803                     ,WDU102803                     ,"PPI Commodity data for Metals and metal products-Copper and copper-base alloy castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,102.1,102.7,104.1,115.2,124.3,129.6,135.1,137.0,136.9,137.2,143.8,145.6,145.7,145.3,145.6,146.9,148.1,149.8,151.5,161.9,181.2,240.5,269.3,283.9,270.1,315.9,348.9,,,,,,
WDU10280301                   ,WDU10280301                   ,"PPI Commodity data for Metals and metal products-Copper and copper-base alloy sand castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2008-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,103.2,104.3,106.2,116.0,123.8,128.8,135.0,137.5,138.1,138.6,145.0,146.9,147.1,147.1,148.0,148.6,150.3,153.1,155.3,169.0,192.1,266.0,298.4,316.6,,,,,,,,,
WDU10280302                   ,WDU10280302                   ,"PPI Commodity data for Metals and metal products-Other copper/copper-base alloy castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2008-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,100.5,99.6,99.1,118.1,134.2,142.0,144.4,145.4,143.3,143.1,149.9,150.6,149.6,147.2,145.7,149.4,148.9,147.5,147.5,149.3,158.5,178.0,197.8,202.5,,,,,,,,,
WDU10280303                   ,WDU10280303                   ,"PPI Commodity data for Metals and metal products-Copper-base bearings/bushings, nonmachined, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,99.6,,,,,,,112.6,109.7,112.5,121.1,124.1,125.5,,,,,,,,,,,,,,,,,,,,
WDU10280305                   ,WDU10280305                   ,"PPI Commodity data for Metals and metal products-Copper and copper-base alloy castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,102.1,102.7,104.1,115.2,124.3,129.6,135.1,137.0,136.9,137.2,143.8,145.6,145.7,145.3,145.6,146.9,148.1,149.8,151.5,161.9,181.2,240.5,269.3,283.9,270.1,315.9,348.9,,,,,,
WDU102804                     ,WDU102804                     ,"PPI Commodity data for Metals and metal products-Zinc and zinc-base alloy castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.6,112.3,112.1,114.3,119.9,135.7,139.9,135.7,136.1,135.7,134.5,138.2,139.4,143.4,146.6,147.8,148.8,149.0,147.4,147.9,154.3,163.0,200.8,238.5,226.6,217.7,244.7,253.4,,,,,,
WDU10280401                   ,WDU10280401                   ,"PPI Commodity data for Metals and metal products-Zinc and zinc-base alloy castings, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4,83.5,88.6,96.0,100.0,101.8,111.3,112.2,112.1,114.2,119.9,135.6,139.8,135.6,136.0,135.6,134.4,138.1,139.3,143.3,146.5,147.7,148.7,148.9,147.3,147.8,154.2,162.9,200.6,238.3,226.4,217.6,244.6,253.3,,,,,,
WDU102805                     ,WDU102805                     ,"PPI Commodity data for Metals and metal products-Magnesium and magnesium-base castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2008-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,103.3,103.3,104.4,,,,,114.1,116.9,119.3,120.3,123.0,128.4,130.5,130.3,129.9,128.4,126.7,125.2,124.6,126.3,124.3,126.7,139.2,,,,,,,,,
WDU10280501                   ,WDU10280501                   ,"PPI Commodity data for Metals and metal products-Magnesium and magnesium-base castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1991-M07,2008-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.1,116.9,119.3,120.3,123.0,128.4,130.5,130.3,129.9,128.4,126.7,125.2,124.6,126.3,124.3,126.7,139.2,,,,,,,,,
WDU102806                     ,WDU102806                     ,"PPI Commodity data for Metals and metal products-Nickel and nickel-base and other nonferrous castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,105.5,107.7,117.8,121.7,124.3,135.1,137.1,137.1,134.5,132.5,130.3,131.3,128.0,127.2,123.7,124.4,125.7,125.8,126.7,130.2,132.8,144.3,187.5,236.4,226.8,225.3,233.0,,,,,,
WDU10280601                   ,WDU10280601                   ,"PPI Commodity data for Metals and metal products-Other nonferrous castings, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2008-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.1,134.5,132.5,130.3,131.3,128.0,127.2,123.7,124.4,125.7,125.8,126.7,130.2,132.8,144.3,187.5,,,,,,,,,,
WDU10280602                   ,WDU10280602                   ,"PPI Commodity data for Metals and metal products-Nickel and nickel-base alloy castings, exc. die-castings, not seasonally adjusted, discontinued",Index base: 2008.06 = 100,2008-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,95.2,96.5,,,,,,
WDU10280603                   ,WDU10280603                   ,"PPI Commodity data for Metals and metal products-Other nonferrous castings, ex Al, Cu, Ni and Zn, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.1,134.5,132.5,130.3,131.3,128.0,127.2,123.7,124.4,125.7,125.8,126.7,130.2,132.8,144.3,187.5,,230.4,230.4,242.3,,,,,,
WDU103101                     ,WDU103101                     ,"PPI Commodity data for Metals and metal products-Cans, not seasonally adjusted, discontinued",Index base: 1967 = 100,1975-M01,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5,203.8,219.6,245.4,272.1,302.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10310101                   ,WDU10310101                   ,"PPI Commodity data for Metals and metal products-Tin can, 303 x 406, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1980-M13,,,,,,,,,50.5,56.3,62.4,61.5,70.6,71.2,73.4,74.6,75.2,80.2,85.5,88.4,86.6,87.0,88.7,91.1,91.9,93.2,95.1,97.4,100.0,104.4,107.0,113.1,123.8,131.8,138.5,170.3,200.2,212.1,231.4,263.8,293.0,325.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10310103                   ,WDU10310103                   ,"PPI Commodity data for Metals and metal products-Fruit juice can, 6 oz., not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1975-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.5,107.0,113.1,120.5,126.3,133.4,165.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10310104                   ,WDU10310104                   ,"PPI Commodity data for Metals and metal products-Soft drink can, 12 oz., not seasonally adjusted, discontinued",Index base: 1970.12 = 100,1971-M01,1980-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,112.1,116.6,140.9,160.1,165.9,179.1,197.5,218.6,243.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10310106                   ,WDU10310106                   ,"PPI Commodity data for Metals and metal products-Beer can, 12 oz., not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1980-M13,,,,,,,,,60.0,67.1,72.6,71.2,75.5,76.4,78.1,78.8,80.5,85.4,90.5,93.1,91.4,92.6,94.6,95.3,95.9,95.4,97.5,99.9,100.0,102.9,106.9,111.5,121.4,128.7,135.9,164.7,192.1,197.9,210.7,230.2,257.1,279.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10310108                   ,WDU10310108                   ,"PPI Commodity data for Metals and metal products-Oil can, 1 quart, not seasonally adjusted, discontinued",Index base: 1967 = 100,1962-M12,1978-M13,,,,,,,,,,,,,,,,,,,,,,,,93.9,93.9,94.9,96.6,98.0,100.0,102.3,104.3,108.6,116.8,124.2,130.8,156.9,186.2,197.6,208.5,233.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10310121                   ,WDU10310121                   ,"PPI Commodity data for Metals and metal products-Beer can, 12 oz., aluminum, not seasonally adjusted, discontinued",Index base: 1970.12 = 100,1971-M01,1980-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,109.0,114.1,136.0,155.1,161.9,175.9,193.6,215.0,235.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10310125                   ,WDU10310125                   ,"PPI Commodity data for Metals and metal products-Soft drink can, 12 oz. aluminum, not seasonally adjusted, discontinued",Index base: 1972.12 = 100,1972-M12,1980-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,120.8,137.4,142.2,154.1,169.8,186.1,199.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
